text,correct,sequence,native
This is my last night's dinner.(present form ok?),"This was my dinner last night. (present form ok? - no, you have already eaten it so it is in the past)","('INTJ', 'PUNCT', 'PRON')",Spanish
Do you know what I mean???,"Yes, I know what you mean.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, I have a time and now I am going to enjoy learning English!","Well, I have time now, so I am going to enjoy learning English!","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello, my name is Ding Li,my English name is Amy.","Hello, my name is Ding Li my English name is Amy.","('INTJ', 'PUNCT', 'PRON')",Spanish
"hi, this is korea, and i graduated my university a years ago.","hi, this is Korea, and i graduated university a year ago.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, I went to IKEA last week where there are too many furniture and kitchen goods, but I bought nothing because I felt that IKEA did not think customers comforts, for example, the saucepan I found was too heavy for women.","Well, I went to IKEA last week but there are too many furniture and kitchen goods. I bought nothing because I felt that IKEA did not think of their customers' comfort . For example, the saucepan I found was too heavy for women. (your sentence was way too long~ )","('INTJ', 'PUNCT', 'PRON')",Spanish
"Ow, I had to advance in a hard rain whichever I gave up watching it or not!","Ow, I had to advance in the heavy rain,whether I gave up watching it or not!","('INTJ', 'PUNCT', 'PRON')",Spanish
"i just only say :""sorry ,i can't understand it"" all the time .","I just say ""Sorry, I can't understand it"" all the time . (""Sorry, I don't understand"" sounds better I think)","('INTJ', 'PUNCT', 'PRON')",Spanish
"i just only say :""sorry ,i can't understand it"" all the time .","I just say ""Sorry, I can't understand it"" all the time . (""Sorry, I don't understand"" sounds better I think)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, it is not bad thing.","Well, it is not bad thing or Well, it's not so bad.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh, my god, it seems that we need to have class later!","Oh my god, it seems that we need to have class later!","('INTJ', 'PUNCT', 'PRON')",Spanish
now i'm in starbucks in kitasando,"Right now I'm in a Starbucks in Kitasando. (OK, I won't capitalise any more of these errors, take it as read that all place names should have the first letter capitalised.)","('INTJ', 'PUNCT', 'PRON')",Spanish
now i'm in starbucks in kitasando,"Right now I'm in a Starbucks in Kitasando. (OK, I won't capitalise any more of these errors, take it as read that all place names should have the first letter capitalised.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"wait,I know, no excuses.","ait, I know, no excuses.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Seeing the pictures please, he made a train.",Please look at the pictures; he made a train.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, I will go to bed early and get longer time to sleep.","Well, I will go to bed early so I can sleep longer (or, ""...so I can sleep for a longer time"").","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well that's all, I know that I have many mistakes, so I you could, help me please ^^.","Well, that's all. I know that I have many mistakes, so if you could, would help me please ^^?","('INTJ', 'PUNCT', 'PRON')",Spanish
"hello,i want to learn to english.","Hello,i want to learn english.","('INTJ', 'PUNCT', 'PRON')",Spanish
"hi, everyone, my name is Liang.",everyone. name is Liang.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"hi, everyone, my name is Liang.",everyone. name is Liang.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"(1) ""Was he rich?"" ""Well, he seems to.""","(1) ""Was he rich?"" ""Well, he seems to have been."" [Alternatives: Well, it seems that way. I think so. Well, it seems that he was.]","('INTJ', 'PUNCT', 'PRON')",Spanish
"(1) ""Was he rich?"" ""Well, he seems to.""","(1) ""Was he rich?"" ""Well, he seems to have been."" [Alternatives: Well, it seems that way. I think so. Well, it seems that he was.]","('INTJ', 'PUNCT', 'PRON')",Spanish
"(2) ""Did he pass the exam?"" ""Well, he seems to.""","(2) ""Did he pass the exam?"" ""Well, he seems to have."" [Note: This is an abbreviation of ""Well, he seems to have passed the exam."" Alternative: Well, it seems that way. I think so. Well, it seems that he did.]","('INTJ', 'PUNCT', 'PRON')",Spanish
"(2) ""Did he pass the exam?"" ""Well, he seems to.""","(2) ""Did he pass the exam?"" ""Well, he seems to have."" [Note: This is an abbreviation of ""Well, he seems to have passed the exam."" Alternative: Well, it seems that way. I think so. Well, it seems that he did.]","('INTJ', 'PUNCT', 'PRON')",Spanish
"(2) ""Did he pass the exam?"" ""Well, he seems to.""","(2) ""Did he pass the exam?"" ""Well, he seems to have."" [Note: This is an abbreviation of ""Well, he seems to have passed the exam."" Alternative: Well, it seems that way. I think so. Well, it seems that he did.]","('INTJ', 'PUNCT', 'PRON')",Spanish
Does this sentence make sense?,"Does this sentence make sense? [Yes, it does, and many native English speakers would say it. It is only slightly awkward-- enough so that a good editor would change it in a written document, but not enough so that it would never be said.]","('INTJ', 'PUNCT', 'PRON')",Spanish
Does this sentence make sense?,"Does this sentence make sense? [Yes, it does, and many native English speakers would say it. It is only slightly awkward-- enough so that a good editor would change it in a written document, but not enough so that it would never be said.]","('INTJ', 'PUNCT', 'PRON')",Spanish
Does this sentence make sense?,"Does this sentence make sense? [Yes, it does, and many native English speakers would say it. It is only slightly awkward-- enough so that a good editor would change it in a written document, but not enough so that it would never be said.]","('INTJ', 'PUNCT', 'PRON')",Spanish
Is this supposition right?,"Is this supposition right? [Yes. You can say something like ""someone told me"" or ""a friend told me,"" but ""it is said that"" sounds unnatural here. However, ""it is said that"" or ""they say that"" can be used for what is generally believed in a large enough community, such as the population of an entire city.]","('INTJ', 'PUNCT', 'PRON')",Spanish
Is this supposition right?,"Is this supposition right? [Yes. You can say something like ""someone told me"" or ""a friend told me,"" but ""it is said that"" sounds unnatural here. However, ""it is said that"" or ""they say that"" can be used for what is generally believed in a large enough community, such as the population of an entire city.]","('INTJ', 'PUNCT', 'PRON')",Spanish
Is this supposition right?,"Is this supposition right? [Yes. You can say something like ""someone told me"" or ""a friend told me,"" but ""it is said that"" sounds unnatural here. However, ""it is said that"" or ""they say that"" can be used for what is generally believed in a large enough community, such as the population of an entire city.]","('INTJ', 'PUNCT', 'PRON')",Spanish
Is this understanding right?,"Is this understanding right? (Yes, that's correct.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Hello!My name is kodo.,Hello! My name is Kodo.,"('INTJ', 'PUNCT', 'PRON')",Spanish
Well we use to start at 7:30 but today i went at 6:50.,"Well, I normally start at 7:30, but today I went in at 6:50.","('INTJ', 'PUNCT', 'PRON')",Spanish
Well we use to start at 7:30 but today i went at 6:50.,"Well, I normally start at 7:30, but today I went in at 6:50.","('INTJ', 'PUNCT', 'PRON')",Spanish
"""No you're alone dude.""","""No, you're alone dude.""","('INTJ', 'PUNCT', 'PRON')",Spanish
And I`m just reading it now.,And I`m just reading (right) it now.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"A) Oh, your English is very well!","A) Oh, your English is very good! (You speak English ""well"", you do ""well"" on tests, etc.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"A) Oh, your English is very well!","A) Oh, your English is very good! (You speak English ""well"", you do ""well"" on tests, etc.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"It's our kind of obligation"" ?","Generally it does mean an ""obligation"" but in certain instances it's a very loose form of obligation. For example let's say a class mate of your's ask you to go to the beach with him/her after class you might say: Well, I'm suppose to go to my friend's house after class to help her with homework but I really want to go to the beach. I think I will call her and let her know that I can't make it.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Sorry, I took this photo at my desk at the office after I bit some...","This photo was taken at the desk in my office... after I ate some of it, sorry. You can say bit it, but it would sound like you are being cute and that's ok. I can explain it greater detail if you want me to ^^","('INTJ', 'PUNCT', 'PRON')",Spanish
This town is known that many famous artists and authors live.,This town is renowned t because many famous artists and authors live there. wow...who? Ayumi Hamasaki? lol,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh, there were no one at the class room?",Oh there was no one in the class room?,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Is our relationship called ""win-win""?","Is our relationship called ""win-win""? Yup, it's called a ""win-win situation"".","('INTJ', 'PUNCT', 'PRON')",Spanish
Have you ever used this phrase?,"Have you ever used this phrase? No lol, there are actually lots of those catchy, rhyming phrases out there, it just depends on the person though if they want to use it or not... some people use those phrases everyday, others don't :/","('INTJ', 'PUNCT', 'PRON')",Spanish
Have you ever used this phrase?,"Have you ever used this phrase? No lol, there are actually lots of those catchy, rhyming phrases out there, it just depends on the person though if they want to use it or not... some people use those phrases everyday, others don't :/","('INTJ', 'PUNCT', 'PRON')",Spanish
Have you ever used this phrase?,"Have you ever used this phrase? No lol, there are actually lots of those catchy, rhyming phrases out there, it just depends on the person though if they want to use it or not... some people use those phrases everyday, others don't :/","('INTJ', 'PUNCT', 'PRON')",Spanish
Have you ever used this phrase?,"Have you ever used this phrase? No lol, there are actually lots of those catchy, rhyming phrases out there, it just depends on the person though if they want to use it or not... some people use those phrases everyday, others don't :/","('INTJ', 'PUNCT', 'PRON')",Spanish
"does ""long day"" mean ""busy day"", doesn't it?","does ""long day"" mean ""busy day"", doesn't it? +No. It doesn't. It means that it feels like the day will never end. That 5o'clock will never come.+","('INTJ', 'PUNCT', 'PRON')",Spanish
"does ""long day"" mean ""busy day"", doesn't it?","does ""long day"" mean ""busy day"", doesn't it? +No. It doesn't. It means that it feels like the day will never end. That 5o'clock will never come.+","('INTJ', 'PUNCT', 'PRON')",Spanish
"does ""long day"" mean ""busy day"", doesn't it?","does ""long day"" mean ""busy day"", doesn't it? +No. It doesn't. It means that it feels like the day will never end. That 5o'clock will never come.+","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well my mind, go anywhere you would like and come back here again.","Well, my mind, go anywhere you please, but come back here again, okay?","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well my mind, go anywhere you would like and come back here again.","Well, my mind, go anywhere you please, but come back here again, okay?","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well my mind, go anywhere you would like and come back here again.","Well, my mind, go anywhere you please, but come back here again, okay?","('INTJ', 'PUNCT', 'PRON')",Spanish
"Also,since I had some foreign guests and clients,I used English very much.","Also, since I had some foreign guests and clients, I used English very much.WOW! You are on a roll! Remember to put spaces between each word and punctuation","('INTJ', 'PUNCT', 'PRON')",Spanish
"Also,since I had some foreign guests and clients,I used English very much.","Also, since I had some foreign guests and clients, I used English very much.WOW! You are on a roll! Remember to put spaces between each word and punctuation","('INTJ', 'PUNCT', 'PRON')",Spanish
Hello my name is Eunyoung Chu.,"Hello, my name is Eunyoung Chu.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well,,I'm a girl sixteen years old.","Well, I'm a sixteen year old girl .","('INTJ', 'PUNCT', 'PRON')",Spanish
"So, I want to sleep.","(Well, I want to sleep because I'm tired.or Well, I'm tired and I want to sleep)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Since I played with my friends and girlfriend, I didn't study English.","Since I visited with my friends and girlfriend, I didn't study English. (play with friends is something children say, and play with my girlfriend, well... I think you meant asobu which is to visit in this case, right?)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes, they've never lost sun lounges and Cobanas which I'm not sure what that is,","Yes they've not got lots of sun lounges and Cabanas which I'm not sure what that is,","('INTJ', 'PUNCT', 'PRON')",Spanish
We do have tickets.,"Oh, we do have tickets.","('INTJ', 'PUNCT', 'PRON')",Spanish
"I haven't been eaten during twenty-four hours before(noo,I did not ate him!),so I bought patty with...","I hadn't eaten during the twenty-four hours before (no, I did not eat him!), so I bought a burger because there was nothing else.","('INTJ', 'PUNCT', 'PRON')",Spanish
"I haven't been eaten during twenty-four hours before(noo,I did not ate him!),so I bought patty with...","I hadn't eaten during the twenty-four hours before (no, I did not eat him!), so I bought a burger because there was nothing else.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes, I know she cares and worries about me all the time and wants me to stay with her all the time, but I am here and sometimes got sick and it makes her worried very much.","Yes, I know she cares and worries about me all the time and wants me to stay with her all the time, but I am here and sometimes, when I get sick, it makes her very worried .","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes, I know she cares and worries about me all the time and wants me to stay with her all the time, but I am here and sometimes got sick and it makes her worried very much.","Yes, I know she cares and worries about me all the time and wants me to stay with her all the time, but I am here and sometimes, when I get sick, it makes her very worried .","('INTJ', 'PUNCT', 'PRON')",Spanish
The payment of my apartment of month is 1800$,"The rent for my apartment is $1800 per month. (Wow, that's expensive! Where do you live?)","('INTJ', 'PUNCT', 'PRON')",Spanish
I think it is because we have been in the crowd yesterday.,"I think it is because we have been to a crowded event yesterday. (Yes, it is possible that there were some sick people in the crowd)","('INTJ', 'PUNCT', 'PRON')",Spanish
A : A mere trifle.,"A : A mere trifle. (No, it's nothing) *perhaps this is meant sarcastically?","('INTJ', 'PUNCT', 'PRON')",Spanish
"(Do you have better expressions for ""happy and excited""?)","(Do you have better expressions for ""happy and excited""?) << hehe, you need a Thesaurus. I'll give you a link :-)","('INTJ', 'PUNCT', 'PRON')",Spanish
"(Can I delete ""during""?)","(Can I delete ""during""?) << no. It answers the question ""when?""","('INTJ', 'PUNCT', 'PRON')",Spanish
"(Has ""the"" been used correctly here?","(Has ""the"" been used correctly here? << yes, it is correct","('INTJ', 'PUNCT', 'PRON')",Spanish
"(Can we say ""play activities""?)","(Can we say ""play activities""?) << Yes, you can.","('INTJ', 'PUNCT', 'PRON')",Spanish
To be sure there would be the things.,"Sure, there are things.","('INTJ', 'PUNCT', 'PRON')",Spanish
"well,I've been extremery busy working these days.","ell, I've been extremely busy working these days.","('INTJ', 'PUNCT', 'PRON')",Spanish
:) Oh my gosh I can't wait to September.,":) Oh my gosh, I can't wait to September.","('INTJ', 'PUNCT', 'PRON')",Spanish
"(sorry, I can't explain the story in english...)","(Sorry, I can't explain the story in English...)","('INTJ', 'PUNCT', 'PRON')",Spanish
Hello!This is my first entry in English.,Hello! This is my first entry in English.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh, what a lot of non-corrected entries there are!","""Overjoyed"" (by Stevie Wonder 1985)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, it is a topic abrupt, from tomorrow at 3:00 pm JST, I do sound installation at Yokohama's Shinko-Pear space.","Anyway, from tomorrow at 3:00 pm JST, I do a sound installation at Yokohama's Shinko-Pear space.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh, my god, the present was beyond of my expectation, it was a new shoes which still has the smell of leather and fitted perfectly my feet.","Oh, my god, the present was beyond my expectations, it was a pair of new shoes which still had the smell of leather and fit perfectly my feet. (Oh my God, the present was beyond my expectations, it was a pair of new shoes which still had the smell of leather and fit perfectly my feet)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh, my god, the present was beyond of my expectation, it was a new shoes which still has the smell of leather and fitted perfectly my feet.","Oh, my god, the present was beyond my expectations, it was a pair of new shoes which still had the smell of leather and fit perfectly my feet. (Oh my God, the present was beyond my expectations, it was a pair of new shoes which still had the smell of leather and fit perfectly my feet)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Is ""I began studying English."" also OK?","Yes, it's correct.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Wow , I have to wrestle with my dictionnary to translate this .",Wow. I had to wrestle with my dictionary to translate this.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"I: Haaaah??Oh,I understand,you are a person who chooses girl by face.","I: Haaaah?? Oh, I understand. You are a person who chooses a girl by her face. I: Haaaah?? Oh, I understand. You are the type of person that chooses a girl by her looks.","('INTJ', 'PUNCT', 'PRON')",Spanish
"I: Haaaah??Oh,I understand,you are a person who chooses girl by face.","I: Haaaah?? Oh, I understand. You are a person who chooses a girl by her face. I: Haaaah?? Oh, I understand. You are the type of person that chooses a girl by her looks.","('INTJ', 'PUNCT', 'PRON')",Spanish
Well I made a promise to myself that I would keep writing something everyday.,"Well, I made a promise to myself that I would keep writing something everyday.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Sure, I thought it, even many time during year.","Sure, I thought about it many times before.","('INTJ', 'PUNCT', 'PRON')",Spanish
Is it called Potluck party??,"Is it called a Potluck party?? (Yes, that is correct. A potluck party is a party where everyone contributes one dish to the party. One of the origins is Ireland where each person would make food with the ingredients that they had with them. Irish people used to be quiet poor. Thus is was lucky if you could eat a good meal with them. You can read more about it here: http://en.wikipedia.org/wiki/Potluck)","('INTJ', 'PUNCT', 'PRON')",Spanish
Hello!it's longtime that I don't write anything on this website..,Hello! It's a long time since I have written anything on this website..,"('INTJ', 'PUNCT', 'PRON')",Spanish
"OK, that's a lame excuse, I admit that.","OK, I admit that's a lame excuse.","('INTJ', 'PUNCT', 'PRON')",Spanish
Do I need to write about more interesting topics?,"Do I need to write about more interesting topics? No, you need to make some mistakes. lol","('INTJ', 'PUNCT', 'PRON')",Spanish
"well, I've been here since August 1st.","Well, I've been here since August 1st, so it has been three weeks.","('INTJ', 'PUNCT', 'PRON')",Spanish
The countries where I can visit are limited by my agency which I belong to while I act here.,"The countries where I can visit are limited by the kind of visa I am using . (sorry, I'm not sure I understand this sentence)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well,I feel the same way as foreigners,too.","Well,I feel the same way as foreigners","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh well, it's gonna be a lovely day:D","Oh well, it's going to be a lovely day:D (Don't use gonna when writing, it's too casual)","('INTJ', 'PUNCT', 'PRON')",Spanish
And yet some of them are incredibly nice to us and seem so happy to accept our offer!,"And yet some of them are incredibly nice to us and seem so happy with our offer! (Sorry, I'm straying from the way you wrote the sentence a bit, but it didn't make sense to me use a verb there.)","('INTJ', 'PUNCT', 'PRON')",Spanish
And yet some of them are incredibly nice to us and seem so happy to accept our offer!,"And yet some of them are incredibly nice to us and seem so happy with our offer! (Sorry, I'm straying from the way you wrote the sentence a bit, but it didn't make sense to me use a verb there.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Oh dear I can hardly believe that I'm turning 20 this year...,"Oh dear, I can hardly believe that I'm turning 20 this year... (Comma! :3 In this case, because ""oh dear"" is an interjection, and it is separate from the rest of the sentence.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Oh dear I can hardly believe that I'm turning 20 this year...,"Oh dear, I can hardly believe that I'm turning 20 this year... (Comma! :3 In this case, because ""oh dear"" is an interjection, and it is separate from the rest of the sentence.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Oh dear I can hardly believe that I'm turning 20 this year...,"Oh dear, I can hardly believe that I'm turning 20 this year... (Comma! :3 In this case, because ""oh dear"" is an interjection, and it is separate from the rest of the sentence.)","('INTJ', 'PUNCT', 'PRON')",Spanish
(Notice the euphemism :P),"(Notice the euphemism :P) (Yes, you have honoured your country's traditions. :P)","('INTJ', 'PUNCT', 'PRON')",Spanish
(also there's too many S's in the word possessiveness.,"(also there's too many S's in the word possessiveness. Yeah, it's like the fat cat under the s'y words. Yes, I just made up the adjectival form of s. Sue me.","('INTJ', 'PUNCT', 'PRON')",Spanish
(also there's too many S's in the word possessiveness.,"(also there's too many S's in the word possessiveness. Yeah, it's like the fat cat under the s'y words. Yes, I just made up the adjectival form of s. Sue me.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh well, I was super tired last night, so I've got to forgive myself!","Oh well. I was super tired last night, so I've got to forgive myself!","('INTJ', 'PUNCT', 'PRON')",Spanish
Don't forget to be harsh on correcting my English:D,"Don't forget to be harsh on correcting my English:D (haha, this made me laugh ^^)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes, It's a big big project for me!",Yes. It's a big big project for me!,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh ~ It's not easy for me to find this kind of job, sometimes I feel confusing.","Oh, but it's not easy for me to find this kind of job, and sometimes I feel confusing.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, I heard ""The King's Speech,"" won four Oscars including the best picture.","Well, I heard ""The King's Speech"" won four Oscars, one of which was the best motion picture.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, I heard ""The King's Speech,"" won four Oscars including the best picture.","Well, I heard ""The King's Speech"" won four Oscars, one of which was the best motion picture.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, I may get sleep.","Well, I may go to sleep. Or... ""Well, I may get some sleep.""","('INTJ', 'PUNCT', 'PRON')",Spanish
I guess people presumably keep having them much as these unwholesome food destorying our health which of course I've recognize how bad it is.,"I guess people presumably keep having them much as these unwholesome food destorying our health which of course I've recognize how bad it is. Sorry, I'm not sure what you're trying to say here...","('INTJ', 'PUNCT', 'PRON')",Spanish
"If you read my privious post, my Italian friend is a bit more familiar with Tokyo than me(sometimes lol).","If you read my previous post, my Italian friend is a bit more familiar with Tokyo than me (sometimes lol).(Personally, I wouldn't use slang such as ""lol"". Well....it's your choice.....but still.....just saying.....you know?)","('INTJ', 'PUNCT', 'PRON')",Spanish
Please associate forever my unskilled English.,Please associate forever my unskilled English. Hey! That's not true.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Please, somebody, explain to me why it's so hard to maintain dialogue with the person, who's stubborn like hell.","Please, somebody, explain to me why it's so hard to maintain dialogue with this person, who's stubborn like hell. (you may want to explain who 'the person' is, but 'this person' works))","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi this is Bum, acutally it's part of my first name Anyway!","Hi, I am Bum (""this is"" is usually used in phone conversations). Actually, it's part of my first name anyway!","('INTJ', 'PUNCT', 'PRON')",Spanish
Hi i am varshant.,"Hi, I am Varshant.","('INTJ', 'PUNCT', 'PRON')",Spanish
"well, I feel like I'm going to have a dinner.","Well, I feel like having dinner.","('INTJ', 'PUNCT', 'PRON')",Spanish
I am contracted to him.,"I am engaged to him. Ok...I don't know what you meant by ""contracted"" to him. When you promise to marry someone, it's called getting ""engaged"" so I changed it to that. Hopefully I figured out what you meant correctly.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi, My webname is Anne.",Hi! My webname is Anne.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"i had looked very cardfully it again, Oh it was not a female ghost ,it was my grandmother's shadow.","I looked very carefully at it again. Oh, it was not a female ghost; it was my grandmother's shadow.","('INTJ', 'PUNCT', 'PRON')",Spanish
well' i answered 'but i think is it upside down',"""well"" I answered ""but i think is it upside down""","('INTJ', 'PUNCT', 'PRON')",Spanish
well' i answered 'but i think is it upside down',"""well"" I answered ""but i think is it upside down""","('INTJ', 'PUNCT', 'PRON')",Spanish
well' i answered 'but i think is it upside down',"""well"" I answered ""but i think is it upside down""","('INTJ', 'PUNCT', 'PRON')",Spanish
well' i answered 'but i think is it upside down',"""well"" I answered ""but i think is it upside down""","('INTJ', 'PUNCT', 'PRON')",Spanish
well' i answered 'but i think is it upside down',"""well"" I answered ""but i think is it upside down""","('INTJ', 'PUNCT', 'PRON')",Spanish
"---although i konw,It's all bowlshit!!","---although i konwKnow ,It's all bowlshitBullshit*!! *Please refrain from using bad words like this. It is not good, and swearing is not needed here.","('INTJ', 'PUNCT', 'PRON')",Spanish
"No, I don't think so, because it sometimes makes a strange mistake.","No, I don't think so, because it sometimes makes strange mistakes. >> ""a strange mistake"" is OK too, but this sounds more natural. ""a strange mistake"" suggests that there was only one mistake you saw, while ""strange mistakes"" suggests that you noticed several mistakes","('INTJ', 'PUNCT', 'PRON')",Spanish
"No, I don't think so, because it sometimes makes a strange mistake.","No, I don't think so, because it sometimes makes strange mistakes. >> ""a strange mistake"" is OK too, but this sounds more natural. ""a strange mistake"" suggests that there was only one mistake you saw, while ""strange mistakes"" suggests that you noticed several mistakes","('INTJ', 'PUNCT', 'PRON')",Spanish
Hi!It's my first blog entry.,Hi! It's my first blog entry.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"That's all.(It's long time that I doesn't write English,I feel stiff.","That's all. (It's been a long time since I have written in English). I feel stiff. (Sorry, I have forgotten the term for ""using a language for the first time in awhile"").","('INTJ', 'PUNCT', 'PRON')",Spanish
My no.1 love food was Tomato and Meet with cook.,"My favourite food was Tomato and Meet with cook. (Sorry, I don't know that food.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Well I can do it money wise.,"Well I can do it money wise. Well, I can afford it.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi, I am planning a trip to Niagara Falls from Wilmington this weekend, and I will use Greyhound bus.","I am planning a trip to Niagara Falls from Wilmington, DE this weekend, and I will be taking a Greyhound bus.","('INTJ', 'PUNCT', 'PRON')",Spanish
This is DJ bringing you all the hottest Japanese Pop music.,Hi! This is your DJ bringing you all the hottest Japanese Pop music.,"('INTJ', 'PUNCT', 'PRON')",Spanish
*I have lived in England.(it means 'I live or lived in England'?),"*I have lived in England.(it means 'I live or lived in England'?) No, it means you . A lot of native English speakers will use this to say that they have been living somewhere , but this is, so be careful!","('INTJ', 'PUNCT', 'PRON')",Spanish
*I have lived in England.(it means 'I live or lived in England'?),"*I have lived in England.(it means 'I live or lived in England'?) No, it means you . A lot of native English speakers will use this to say that they have been living somewhere , but this is, so be careful!","('INTJ', 'PUNCT', 'PRON')",Spanish
*I have lived in England.(it means 'I live or lived in England'?),"*I have lived in England.(it means 'I live or lived in England'?) No, it means you . A lot of native English speakers will use this to say that they have been living somewhere , but this is, so be careful!","('INTJ', 'PUNCT', 'PRON')",Spanish
I called my mom : Hey I found a cockroach so please kill them.,"I called my mom: ""Hey, I found a cockroach so please kill them.""","('INTJ', 'PUNCT', 'PRON')",Spanish
"Sorry,I can't express the title in English.","Sorry,I can't express the title in English. (This isn't wrong, but people would usually say: Sorry, I don't know the English translation.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Sorry,I can't express the title in English.","Sorry,I can't express the title in English. (This isn't wrong, but people would usually say: Sorry, I don't know the English translation.)","('INTJ', 'PUNCT', 'PRON')",Spanish
It's a famous place for the cherry blossoms.,"This is correct, but you can also write this like:It's a famous place for the cherry blossom.orIt's a famous place for cherry blossoms.","('INTJ', 'PUNCT', 'PRON')",Spanish
Can you believe that?,"Can you believe that? [Yes, I can. We have all had bad teachers at one time or another.]","('INTJ', 'PUNCT', 'PRON')",Spanish
I want you to understand that is necessary for lover.,"(Sorry, I don't understand this...)","('INTJ', 'PUNCT', 'PRON')",Spanish
The connective suicide bombing happened in North of Baghdad and about 35 people died.,"The suicide bombing happened in North of Baghdad and about 35 people died. (Sorry, I don't know what word to replace ""connective"" with)","('INTJ', 'PUNCT', 'PRON')",Spanish
She is not a woman.,"No, she is not a woman.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Also an Idol committed suicide, she was pretty cute girl and she is positive, she also popular with the boys.","Also, an Idol committed suicide; she was a pretty, cute girl, and she was always [/sline][/sline]positive. She was also popular with the boys.","('INTJ', 'PUNCT', 'PRON')",Spanish
and no have any smart phone like a i-phone.,"and no, I don't have a smart phone like the iPhone.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yeah, I have to admit that this kind of inspirational films it's too many right now ,if we see it too often and we will and never think something about ourselves,about our life,about the meaning of life.","Yeah, I have to admit that there are too many of these kind of inspirational films right now, and if we see them too often, we will never think about ourselves,about our life,about the meaning of life.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh, I hope the god bless Japan.","Oh, I hope the gods bless Japan. (or, that God blesses Japan)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello,this is first diary.",Hello. This is my first entry in my diary.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello,this is first diary.",Hello. This is my first entry in my diary.,"('INTJ', 'PUNCT', 'PRON')",Spanish
I have been to the language school and my eldest and middle sons have been to kindy.,"I have been to the language school and my eldest and middle sons have been to kindy. (hmm, i'm not too sure what you mean by ""to kindly""! can you clarify that? ^^)","('INTJ', 'PUNCT', 'PRON')",Spanish
"I'm busy,but very happy.",I'm busybut very happy. [Wow! Anybody with your talent deserves to be happy! Nice work!! Kudasai note space after comma; punctuation and spacing are very important for/to English-language writers] ;-),"('INTJ', 'PUNCT', 'PRON')",Spanish
