text,correct,predicted_native_language
"In Oct 2009,bebause of the housing contract, we moved to this flat.","In Oct 2009, because of the housing contract, we moved to this flat. [Is it: because our (housing) lease expired, we had to move to this flat??]",Russian
"I write a diary, but never mind got you notice",I write my diary as the date changes without me noticing. (Not sure if this is what you mean),Russian
This day is a maybe Japanese culture.,"This day is a part of Japanese culture. (Sorry if I changed the meaning, I was unsure what you wanted to say)",Russian
Because I guessed that he wanted to play with us.,"Because I guessed that he wanted to play with us. [These two sentences would be smoother if combined as follows: ""I guessed that he wanted to play with us, so I passed the ball to him softly."" You could even include the next sentence as well: ""I guessed that he wanted to play with us, so I passed the ball to him softly, but he was not interested."" In general, you should avoid starting sentences with conjunctions (and, or, but, so, and so on) in written English.]",Russian
"We, students of the same year, were playing arm wrestling:) So, when I and a tough guy were playing with each other something crackled and I realize that my arm is lying on a table in a very strange position.","We, students of the same year, were playing arm wrestling:) Mentioning that you're all in the same year sounds sort of odd like that, putting it in the middle of the sentence. I'd leave it out entirely.So, when a tough guy were wrestling each other, something cracked and I realize that my arm lying on table in a very strange position. There are a couple of different ways to write the last part.... something cracked and I realised that my arm was lying on the table in a very strange position.... something cracked and I realised that my arm was lying in a very strange position on the table.... something cracked and I realised that my arm was lying in a very strange position.I prefer either of the last two sentences. In your corrected version (the first of the three I've written), writing/saying ""on the table"" before ""was lying in a very strange position"" implies to me that your arm could be lying somewhere else - on the floor, for example, which isn't what you want to imply. Because we would assume that your arm was lying on the table, it's okay to leave it out.Note - I'm from the UK, so I spell ""realize"" with an ""s"" - as ""realise"". ""Realize"" is the American spelling, which is fine if you're used to American English :]",Russian
They gave me a shot to anaesthetize the arm or should I say SHOTS?,"They gave me a shot to anaesthetize the arm or should I say SHOTS? This sentence is very ""American"". It's all fine as far as I can tell. In British English we'd write it differently - ""They gave me an injection/some anaesthetic to numb the/my arm - I'd not say the second part at all, personally. We don't use the word ""shots"" in the UK for hospital treatment, we call them injections.",Russian
Though there is an obvious intent to convince and induce which is always appear to be abominable I like it a lot.,"Though there is an obvious intent to convince and induce which is always appear to be abominable I like it a lot.Whoah, this is a very complicated sentence. I'm not sure what you're trying to say! I'll try to correct it though.Although the comes with an obvious intent to convince and persuade its audience, I liked it a lot.",Russian
"It was too hard to stand, so I consulted a dentist.","It was too hard to endure, so I consulted a dentist. *Once again, this was correct, but, at the same time, it sounded like you were saying that you couldn't stand up on your feet, so I changed the word. Also, you could say, ""Because I couldn't stand it, I consulted a dentist.""",Russian
"Recently, my firend Ice have fell in love with FAN, my another firend.","Recently, my friend Ice fell in love with ""Fan,"" my other friend. Why is your friend's name capitalized? Is it a code name? Then you should put it in quotes the first time you use it. Same with Ice, if that is not her real name, you should put it in quotes the first time. (I didn't put it in quotes because I was not sure.)",Russian
I think I like the charactar like them.,"I think I like the charactar like them. <<not sure what you're trying to say. ""I like the main characters of both movies."">>",Russian
(C) What I feel keenly when I go abroad is that foreigners do not know about my country as well as I expect them to.,"(C) What I feel keenly when I go abroad is that foreigners do not know as much about my country as I expect them to. [Alternative: ""... do not know my country as well as I expect them to."" ""As well"" cannot modify the phrase ""about my country."" In this alternative sentence, it modifies the verb ""know.""]",Russian
"Suppose I (M-K-G) got an invitation to Mike's birthday party, but he can't go because his mother is in hospital, so he writes an answer which tells that to him.","Suppose my son(?) got an invitation to Mike's birthday party, but he can't go because his mother is in hospital, so he writes an answer/response which tells that to Mike(?). [By ""he"", do you mean your son? You say that you received the invitation, but ""he"" (which has to be someone else) can't go. ""He"" can't refer to Mike, because it is Mike's birthday party, so Mike presumably sent the invitation. ""Him"" at the end of the sentence is also confusing, since you have been using the pronoun ""he,"" but ""him"" presumably refers to Mike, not to whoever ""he"" is in the sentence.]",Russian
"(C-1) Which is it hotter, in Okinawa or in Tokyo?","(C-1) Where is it hotter, in Okinawa or in Tokyo? [This is unnatural with the question word ""which,"" but natural with the question word ""where."" I am afraid that if I try to explain why, I will end up telling you a lie again. ^^; ]",Russian
(b) This is the same watch as I bought in London.,"(b) This is the same watch as I bought in London.[This sentence is grammatically incorrect. It should be written instead: ""This is the same of watch I bought in London."" You really cannot say: ""This is the same watch as the one I bought in London,"" although people would understand that you really mean it's the same . The connotation is that there is more than one watch: "","" which you bought in London, and a replica, which you are comparing with ""the one."" The word ""as"" indicates that a comparison is being made.]",Russian
"I think you use both phrases ""be at the playground"" and ""be in the playground"".","I think you use both phrases ""be at the playground"" and ""be in the playground"". [Alternatives: I think both of the phrases ""..."" and ""..."" are used. I think both of the phrases... are possible.]",Russian
"I suppose you like ""in"" better than ""at"" in this context.","My guess is that you like ""in"" better than ""at"" in this context. [Alternative: My guess is that ""in"" is better in this context. Note: I don't know why, but ""I suppose (that)"" sounds slightly belligerent, as if you are saying that it is unreasonable for the reader to have this preference.]",Russian
"Some people try to read carefully and slowly when they find some sentences difficult to understand, but it is completely wrong.","Some people try to read carefully and slowly when they find some sentences difficult to understand, but this is a mistake. [Alternative: ""... when they come across a sentence which is difficult to understand, ...""]",Russian
"(B) I haven't found my umbrella, which I lost a week ago.","(B) I haven't found my umbrella, which I lost a week ago. [In this sentence, which is correct as it stands, ""which I lost a week ago"" is an appositive clause, not a restrictive clause. ""My umbrella"" already specifies which umbrella is being talked about, and ""which I lost a week ago"" gives further information about it-- information which is not necessary to the meaning of the sentence. It does not restrict the subject ""my umbrella"" any further.]",Russian
(B) Don't you think you could do well on this exam?,"(B) (1) Did you think you couldn't do well on this exam? (2) Did you think you would do this badly on this exam? (3) Did you think you would do well on this exam? (4) Didn't you think you could do well on this exam? [All of these are possible, but have different meanings. (1) and (4) ask the student if he or she gave up without even trying before or during the test because he or she didn't think there was a possibility of doing well. (2) and (3) ask the student if he or she realized during the test and afterwards that his or her work was so poor. minicat-san's variant does not sound natural to me, but that may be a difference between UK English and US English.]",Russian
"I mean, they think such TV commercials were not criticized before in (A), but already received some criticism in (B).","I mean, they think such TV commercials were not criticized before in (A), but (have) already received some criticism in (B). [This is an awkward use of ""they."" ""They"" should only be used to refer to more than one person, but it seems like you are saying that one person who says (A) thinks one thing, and one person who says (B) thinks something else. As you stated it, ""they"" both think both things. Alternative: ""I mean, a person who says (A) thinks such TV commercials have not been criticized in the past, but a person who says (B) assumes that they have already been criticized to some extent.""]",Russian
"Of course I like seeing movies, but I mean a movie is not more than just passing time.","Of course I like seeing movies, but I mean a movie is not more than just passing time. I like seeing them, but to me a movie is nothing more than a way to pass time.",Russian
"If u wanna be one of the people who are just waiting for their dreams to be achieved ,you can wait if u are lucky it might be achieved or you could work on achieving your dreams ,even if you didn`t achieve it, you would not feel guilty because you didn`t reach your aim or you won`t wonder how your life would be like if you reached your aim .","If you want to be someone whojust waitsfor their dreams to be achieved ,you can wait and if you are lucky it might be achieved. Or you could work on achieving your dreams ,and even if you didn`t achieve it, you would not feel regret because you didn`t reach your aim goal.",Russian
You may never believe that I have never sung a song.,"You may never believe that I have never sung a song. (This is correct, it just sounds weird because of all the ""nevers"" in the sentence. Try, ""You might find it hard to believe that I have never sung a song."")",Russian
There are many change with their dressing and image,"There were many changes in their dress and (can't say ""image"" but can say ""style"" or something... but that's almost the same as ""dress"" so it feels a little redundant. I guess I'm not sure what you were trying to say)",Russian
"It's our kind of obligation"" ?","Generally it does mean an ""obligation"" but in certain instances it's a very loose form of obligation. For example let's say a class mate of your's ask you to go to the beach with him/her after class you might say: Well, I'm suppose to go to my friend's house after class to help her with homework but I really want to go to the beach. I think I will call her and let her know that I can't make it.",Russian
1) I'm expecting her to carry off the first prize.,1) I'm expecting her to carry off the first prize. (In the US it would be more natural to say it this way: I'm expecting her to win first prize.),Russian
"I learned that after big quake, the smaller one definitely come through my experience, I didn't want to know it though.","I learned that after the big quake, the smaller one definitely left an undesirable impression on me.",Russian
I'm happy if you enjoy watching them.,"I would be happy if you'd enjoy looking at them. (When you watch something the thing is moving e.g: ""I watched TV."" or ""I watched the perforance."" But when you look at something, the thing is generally NOT moving e.g: ""I looked at a picture"" or ""We looked at the new sofa"")",Russian
"By the way, these are about my work.","By the way, the following are about my work. (it is a very subtle point, but when I first read this sentence I was not sure if ""these"" referred to the sentences that came before, or the ones that came after. In English it can be either, so its good to be more specific)",Russian
The shop was scattered with cans.,"The shop was scattered with cans. (The wording in this sentence sounds awkward, but I'm not sure if it's technically incorrect. I would say it like this: ""The shop was littered with cans."" or you could also say, ""Cans were scattered all over the shop."")",Russian
Sometimes it happens that I can't make someone understand what I mean at my work place.,Sometimes it happens that I can't make someone understand what I mean at my work place. ...I think this is a clear statement: Sometimes my English isn't easily understood by others at my workplace.,Russian
"He is a professor, but he may have a stress like the same as mine.","He is a professor, but he may have the same stresses as me. (I think technically it should be ""as I do"" but most native speakers get this wrong too so I wouldn't worry about it.)",Russian
When and where do you actually use it?,"If it is used, it would be in a similar context. For example:A: ""Did you hear that C got married finally?"" B: ""You don't say!"" However please read my further explanation at the end.",Russian
"Yesterday, an international student rushed into the office and she asked me if it's okay to speak in English.","Yesterday, an international student rushed into the office and she asked me if it was okay if we spoke in English. This is just my preference, but the meaning is clearer if you specify that the student wanted to speak to *you* in English. I was a bit confused at first, :)",Russian
"During winter semester, sometimes she came into our office and chatted a bid with me either in Japanese or in English.","During the winter semester, she sometimes came to our office and chatted a bit with me, either in Japanese or in English.most of these corrections are just to make it sound more natural.",Russian
Does it make sense???,"Does it make sense??? It would make sense if you were out skywatching with a friend, and you noticed a shooting star and wanted your friend to see it too. ""Here comes"" is often used as a warning, too--you might say, ""Watch out! Here comes a foul ball!"" to warn someone at a baseball game about a stray ball that might hit them if they are not paying attention.)",Russian
"But there was too cold in the shop ;storong air conditioning, I felt my stomach getting hurts.",The shop was too cold their air conditioning was on high then my stomach started to hurt.,Russian
"According to the information received from Vancouver, WA which is the Sister City of Joyo city, mayor election was held on November 3rd and Mr.","According to the information received from Vancouver, WA which is the Sister City of Joyo city, mayor election was held on November 3rd and Mr.I added a comma before which, because you are adding in additional information to what Vancouver, WA is. Another example is, ""I took this apple, which was delicious, from my sister."" ""which was delicious"" is additional information that can be skipped over by the reader if they want to, since it does not bring anything except extra details, just like yours.",Russian
"Tim Levitt, 38years old was elected as a new mayor.","Tim Levitt, 38 years old, was elected as new mayor.I added a comma before 38, because it is another additional information. If you would like to have ""38 years old"" into the sentence, you could rephrase the sentence such as, ""Tim Levitt is 38 years old at the time he was elected as the new mayor."" Also, I believe the article ""a"" should be changed to ""the"" because ""the"" tends to state that there is only one new mayor. For example, ""He is one.""",Russian
"In the end, while it had kept him away from the ice for almost one year and half, he had been mortified at it, also that had arisen him to come back on the ice earlier.","In the end, while it had kept him away from the ice for almost one year and half, he had been mortified at it, also that had arisen him to come back on the ice earlier. I'm not sure what this means: mortified at it. It should be ""a year and a half"" or ""one and a half years"". ""Arisen him"" his wrong, but i don't know what to correct it to, sorry!",Russian
"From now on in a little while,I'll write about schoo trip.",From now on I'll write about my school trips. (Hope I didn't misunderstand what you were trying to say.),Russian
And are the differences so large?,"And are the differences so large? (or: And are they that different. (when you say this sentence out loud, you'd have to stress ""that"" a bit for full effect ^^).",Russian
I'm scared of injection:((( But i'm always anesthetized by injection.,"I usually get an injection and I'm scared of them! (please note that a comma may not be needed before ""and"" in this case because both independent clauses are short)(however, it's still correct to say ""I usually get an injection, and I'm scared of them!"")",Russian
"Today, I found a Halloween illumination.","Today, I found a Halloween illumination. Illumination isn't wrong in this sentence, but it seem a little unnatural to talk about it like that. Although it's less specific, you might say ""display"" instead.",Russian
This is the first time for me to use the site 'Snapvine'.,"This is the first time I have used the site 'Snapvine'. (Or ""This is my first time using the site 'Snapvine'"")",Russian
"after that,I visited Exhibition for painting at the department.","after that,I visited an Exhibition for painting at the department. (can you explain this one? I'm not sure that I understand what you mean by 'department')",Russian
Chinese : slant eyes,Chinese : slanted eyes (I'm not sure about this one but I think that since it's an adjective...),Russian
Next me and my friends were ice skating!,"""Were"" is a ""to be"" word; so generally, you only use it to indicate something that happened while you were there. Example, ""While my boyfriend and I were out walking, he proposed to me!"" As a general rule, if you can use a verb instead of ""were"" try and use a verb. Next, my friends and I went ice skating! Also, unless you're talking about your friends and you as objects of a sentence instead of subjects, you say ""My friends and I"" instead of ""My friends and me.""",Russian
"It was an eventful day, in case I learned so many news, which can't sink in my head.","I don't really understand what you're saying here. Do you mean that you learned some new things that you can't understand or that you learned some things that shocked you? Either way, usually, you only use the phrase ""in case"" if you're making a precaution. For example: ""In case I forget to tell you, I'm meeting Mary after work."" The reason you say 'in case' is because you might forget, so you tell them now to make sure they know you are meeting Mary.",Russian
"This means it is very important for people, the first job-hunting when they are students.","Due to the current situation, hunting for your first job becomes even more important.",Russian
"After class ,i spend much time on it,which left me just distracted.","After class, I spend a lot of time on it, which just leaves me distracted(I'm not sure what you mean at the end here, but I don't think 'distracted' would be the right word. My suggestion is 'discouraged', maybe that's what you mean.).",Russian
But he got interested in overseas after graduation and started studying English in his 20s.,"But he got interested in overseas, after graduation, and started studying English in his 20s. (The comma's are optional, but I felt a need for them somehow. Just for the fun of it, I'll try an alternative: ""But he got interested in it when he went oversees after graduation. Subsequently he started studying English in his 20s."" )",Russian
Do you know a French model Isabelle Caro?,"Do you know French model Isabelle Caro? <A named person is always referred to with ""the"", with the only exception being when you want to add (self) uncertainty to your question, for example: ""Do you know a place called ""Gooberboober""?If you you use ""a"" it means you yourself are unsure it exists, or unsure that this is the correct name>",Russian
I wish my lang-8 friends all success in 2011.,"I wish my lang-8 friends success in 2011. <It sounds a bit strange to ""wish success"" in English. Before a big test, for example, you don't ""wish success"" but you ""wish good luck"", or - ""I wish you succeed (in the test)"". In other words, it has to be clear what exactly you wish they succeed IN. So you could say for example: ""I wish they would succeed in everything they do"">",Russian
"""I was good because narrow Japan.""","""I was good because narrow Japan."" [I'm not sure what you mean here? Do you mean that Japan is cramped? That there isn't much space for people on the trains anyway?]",Russian
It's a little difficult for me.,But that is a difficult for me to do. You contrast to the fact that you need to get that score The verb refers also to the fact that is hard for you to attain that score,Russian
Anki is a memorization system.,"Anki is memorization software. Technically, what you said isn't wrong, and some native speakers might refer to it like that. However, I'm a pedant, and the 'system' is ""Spaced Repetition"", or if you want to be specific whatever sorting algorithm Anki uses (It's derived from SM2, you can read more about it http://ichi2.net/anki/wiki/FrequentlyAskedQuestions#WhatspacedrepetitionalgorithmdoesAnkiuse.3F if you're as much of a geek as I am.)",Russian
It's no meaning for me that TGIF and holiday..,"It has no meaning for me that TGIF and holiday..(This sounds awkward to me. A better phrasing might be ""it doesn't matter to me that it's Friday and a holiday"".)",Russian
"I learnt about it two days ago, when my father came to me and told about my voice.","I learned about it two days ago, when my father came to me and told me about my vote. this might also be a good way to say this: ""when my father came and talked to me about my vote."" (someone's ""voice"" is a poetic way to express their ability to vote).",Russian
"But if it is Japanese,I don't know good mean in it.","But in Japanese, there's no positive way to take it.",Russian
"Before I fall into this situation, I always ask myself why I came to Australia.","Before I fall into this situation, I always ask myself why I came to Australia in the first place. (you can add this if you wanted to make it sound like the situation you are in is worse or you are thinking about it more, even though the sentence is 100% correct... just an idea)",Russian
"For the new project, I have to learn a new technology for me, the Flash.","For the new project, I have to learn a new technology for me, the Flash. You may have wanted to express ""For this project, I have to learn a technology, which is new for me, called Flash.""",Russian
"I want to have more time with her, but boss of my company sent a message that about coming to the company today.","I want to spend more time with her, but my boss (or: the boss of my company) sent a message about coming to the company today (or, I think it would be more natural to say: sent me a message telling me to come to the company today).",Russian
"All of this under a sustainable stance, environmentally responsible and with a marked preference for non-conventional renewables energies.","All of this under a sustainable stance, environmentally responsible and with a marked preference for non-conventional renewables energies.(I'm not sure what you are trying to say here...In my opinion, if this is going to be the end of your personal statement, you should probably say something like ""With all these said, I hope you could consider me for admission into your XXX program..."" )",Russian
"Also, I waana make many friends who lives in foreingn country.","I also wanna make many friends who lives in foreign countries. (I think that the original sentence is grammatically correct but it sounds more natural to me to put the ""also"" after the ""I"")",Russian
And the first thing that my English is not suit now - is possibility to work with english-speaking people.,My grasp of English is not yet suited to work with English-speaking people.,Russian
They have to prepare for the speech of nature law.,"They had to prepare for their speech on natural law. [""The"" sounds awkward because it is the first time you mention the speech. It would be okay to use if you were writing to people who know about the speech already.]",Russian
"With these, I can gain lots of knowledge, and learning can make my life interesting and exciting.",These courses allowed me to gain a lot of knowledge along and made my life interesting and exciting.,Russian
"So right now, I am under a huge pressure at the moment.","So right now, I am under a huge pressure. You said it was at that time at the begining of the sentence. You dont need to say it again.",Russian
"I happy to stay this way, although end of this is too far in future and practic lessons gives me great pleasure.",". I am happy now, although it took me most of my life , the lessons give me great pleasure. You are expressing that it took you until the age of 27 to start lessons. Right?",Russian
"For example, it takes time to choose a menu to order in a restaurant, holidays come while I consider what to do or where to travel, and I can't buy stuff before I spend a long time to think if it's good to buy.","For example, it takes time for me to choose something to order in a restaurant, holidays come while I am still considering what to do or where to travel (go), and I can't buy things unless I spend some time considering if it is good value for money. (We don't use ""a menu"" as you have done in UK. ""what to do or where to go"" would be more natural to me.)",Russian
"One more thing was that the mother was trying so hard to keep her alive, but the daughter was already not hoping that and wanted to end her life.","Another thing was that the mother was trying so hard to keep her sick daughter alive, but the daughter had already given up hope and wanted to end her life. (you need to clearly define who you mean by ""her"" as all the subjects are female)",Russian
It's a essay of a Japanese teacher and the most of the part consist of manga style.,"It's an essay by a Japanese teacher, and most of the book is written as a comic book. I think this is what you meant, but I am not sure.",Russian
We were lucky to see Dendrobium monile blooming on the trees which can be seen only in this season according to the information guide.,"We were lucky to see Dendrobium monile blooming on the trees which, according to the information guide, can only be seen in this season . For Denfrobium Monile, do you mean this? http://en.wikipedia.org/wiki/Dendrobium_moniliforme Normally the scientific name for flowers and plants aren't used as hardly anyone knows the scientific names. You could call it an Orchid, which is not as spcific, or Sekikokuthough you'd still have to explain what it is.",Russian
The favorate things of Shonan is the conveinience and beach.,My favorate things about Shonan are the and the beach. I'm not sure what you mean by convienience. Unless you mean convienient location.,Russian
That I won't find love in your eyes,"That I won't find love in your eyes poetic... nice one ^_^ (I'm not taking the piss here. I actually kinda liked that). (or: ""..won't be finding love in your/those eyes"").",Russian
I know it is very harmful to him.,"I know it is very harmful for him. (A better way to say this sentence is ""I know it is not good for him"")",Russian
*** Who is the challenger?,"*** Who is the challenger? [or] Are there any challengers? [or] Any challengers (out there)? [or] Who dares (to) challenge me? (Since you're not talking to one specific person, it would probably be better to call for challengers in this style)",Russian
Soometimes diary is a good listener.,"Sometimes my diary is a good listener. Hmm... I'm not sure what you mean. Perhaps, ""Sometimes, my diary is a good place to write about what I thought in the past."" Haha... I tried.",Russian
"When it comes to another ways, it's impossible to do these at the office.",I cannot use the other methods at my work.,Russian
"Instead of that, it's easy to shampoo and dry hair.","Besides that, it's easy to shampoo and dry my hair. (This is just to make the sentence sound more natural)",Russian
I agree that now I am recovering from the cold.,"I agree that now I am recovering from the cold. This doesn't sound quite right. I'll give an example situation. A: ""I think Ken's cold is getting worse."" B: ""I think it's getting better."" Ken: ""I agree with B that now I am recovering from the cold."" Why would A be arguing that you are getting worse? How does he know your health better than you?",Russian
It (There?) was a Christmas party in my (our?) institute.,"There was a Christmas party in my institute. (When someone is talking, if they are the only one goes to the school, they use 'my', but if others in the group also go to the school, 'our' is used.)",Russian
I think it was the first experience for me to eat too salty food in the UK.,I think it was the first experience for me to eat too salty food in the UK. I think it was my first experience eating food that was too salty in the UK.,Russian
"(Is ""I will bring you a black pen."" different meaning?)","I'd say ""I will bring you a black pen."" If you say ""to your place"" it makes it sound like you're bringing the pen to someone's house.",Russian
"In yesterday episode they hosted a girl, she can speak Arabic and French, and she dreams to work as ""Interpreter"", she met someone who work as ""Interpreter"", a person who translates a speech from language to other instantly, this person works in United Nations and translates speeches in the sessions.","In yesterdays episode, they hosted a girl, that/who can speak Arabic and French. he dreams to work as an ""Interpreter"". She met someone who works as an ""Interpreter""; a person who translates from one language to other instantly. This person works for the United Nations and translates speeches in the sessions.",Russian
"In days of old, they didn't have own bath in own house, so they normaly go to public bath to take a bath.","In the old days, they didn't have their own baths , so they would normally go to public baths to take a bath. (when you say ""their own baths"" it is implied that it is in their house, so you don't need to write ""in their own house"")",Russian
That's really painful but comfortable at the same time.,"It's really painful, but comfortable at the same time.I think this would be a better phrasing of the idea you're trying to get across, ""It's really painful, but at the same time I really enjoy it.""",Russian
"Especially, it's done a lot in summer.","Especially, they're held a lot in summer. [Alternative: During the summer, there are an especially large number of them.]",Russian
"However, I will be lazy if I am what I am today tomorrow.","However, I will be lazy if I am what I am today tomorrow. (I understand what you mean here, but this is a bit of a confusing way to say it. I'm not sure I can think of a good way to express this... maybe ""if I do tomorrow what I did today."")",Russian
"Many miracles which we cannot believe happen, So we can't explain these miracles.",Many things that we can't explain happen in the world that are worthy of being called miracles.,Russian
"Of course I don't play games so late at night on week days, so as not to give a bad influence to my work.","Of course I don't play games so late at night on week days, so as not to give a bad influence to my work. I think your sentence is correct but I would say it this way. ""Of course I don't play as late (at night) on week days, so that it doesn't (give a bad) influence (to) my work.""There are many ways to say this.",Russian
"If I try to say that in English without avoiding a mistake, I say ""we have high freedom in playing the game"" or something...","If I try to say it in English without avoiding? a mistake, I say ""we have high freedom in playing the game"" or something... Either 'without a mistake' or 'avoiding a mistake' or omit it altogether. The sentence is a bit odd to rephrase: If i try to explain it in English, I would say ""we are very free to do what we want in the game"".",Russian
'Mikkabouzu' is a person who can't continue to doing one thing which he or she decided to make it a daily routine.,'Mikkabouzu' is a person who can't continue to doing one thing which he or she decided to make it a daily routine.A 'mikkabouzu' is someone who decides on a daily routine and then doesn't stick to it.,Russian
But there are laws inevitably.,"But there are laws, inevitably. (It's probably better not to start sentences with ""but,"" also, but I think it's OK here. If you want, you could join the previous sentence with this one and say ""Nature is immeasurable, but there are laws, inevitably."")",Russian
But sometimes I feel shame depend on situation.,"There are times, depending on the situation, I'm even ashamed. But sometimes I feel shame depend on situation.",Russian
Witches bring harm with evil eyes.,"They use them to cause harm to people.(Your sentence was fine, this is just another way of saying it.)",Russian
I have to finish working to do everything myself while at that time.,"I am conscious of the time, and I try to finish my work as soon as possible. I am alone at this time.",Russian
The one was chosen by the viewpoint how to use time in the commuter train effectively.,The one was chosen by the viewpoint how to use time in the commuter train effectively. This is better and more natural: I made my decision based on what would help me use my time on the train more effectively.,Russian
"They have great humanity and cooperativeness, and good English skill which I really envy of ;-) Anyway, Korean guys already went home, but it was really great days with them.","They have great humanity (this is a bit strange to say) and cooperativeness, and good English skills, which I really envy of ;-) Anyway, the Koreans already went home, but it was really great having them in Germany.",Russian
I'd like to ask you some questions and I also need your help.,"If so, I need your help. I have a lot of questions, such as:",Russian
"Because I was busy with my performance yesterday,so I am very tired.","My writing here might be a bit flawed, however*; I was busy with my performance yesterday, so I am very tired [right now]. (This makes clearer the connection you were trying to draw between your fatigue and your English in this post.)",Russian
That's because I tend to buy things unnecessarily if I shop in a big market or a big shopping mall along with lack of money.,"That's because I tend to buy things unnecessarily if I shop in a big market or a big shopping mall along with lack of money. (This is correct but I would edit it for style, the meaning of the last part of the sentence is a little unclear. I would write it like this - ""That's because I tend to buy things unnecessarily if I shop in a big market or a big shopping mall and since I've stopped working I don't have a lot of money."")",Russian
so i went to the police station.,** This is not a complete sentence. You can combine with the sentence above.,Russian
I hope that every japanese people talk.,I hope that in the future all Japanese people will be able to communicate with one another. (I think this is what you were trying to say (^-^)),Russian
"In this session,I can't go out to play in weekend,when holiday,I have to stay in school,do design's homework,so I am very tired,I have a black eye !","I can't go out to play over the weekend During holidays, I have to stay in school, and I have to do design homework, so I am very tiredI have black circles under my eyes! (If you say you have a ""black eye"", it means that your eye is bruised, like if someone punched you in the eye. ""Black circles under the eyes"" means your eyes are swollen, which is when you are stressed/have not slept.)",Russian
Disease made him annoying but had no idea.,". The disease has been plagued for a long time, but he couldn't do anything about it",Russian
"Oh, who knows, maybe God knows, let everything go with destiny!","Oh, who knows, maybe God has a plan for me, let everything goes with his own will",Russian
These days I have a good days with my friend met in Lang -8.,"I had a good time with my friend whom I met on Lang -8. (""on"" is usually used when referring to websites) I assumed you were referring to a single time that you met... not sure though.",Russian
"Ganerally,I usually spend all the spare time with my computer every night,but during the days when my computer was bad I had to watch",",I usually spend all the spare time with my computer every night,but during the days when my computer was bad I had to watch Generally and usually are the same thing. You don't need it twice. Unless you want to say Generally speaking, I am usually on the computer every night. But that is a little over-explanatory.",Russian
It is a very pity that I watched them.,"""It was a pity that I saw them?"" or ""It was a pity that I hadn't seen them do it?""Sorry, this line is confusing because you imply in the following sentence that you didn't see them do it.",Russian
she bought 2 clothes but i bought nothing.,"she bought some clothes but i bought nothing. (clothes are uncountable,i guess.one way or another,you can't say 2 clothes.if you want to count it - you should list a specific cloth,e.g. pair of t-shirts)",Russian
What your criteria of your decisio made at your turning point which you think so?,"What your criteria of your decisio made at your turning point which you think so? (? This question is unfortunately unclear. Perhaps you meant: ""What are some criteria you used to make a decision at a turning point in your life, and what made you think of such criteria?"")",Russian
"He is trying to create a tool with a motor, like the elementary school is making his difficult subject.","He is trying to create a tool with a motor, and like a lot of the elementary schools, they have given him a difficult project .",Russian
I and my family made a monetary and prayed for our happiness and health again.,"My family and I threw in coins (in context, this is probably what you meant. anyway ""monetary"" is an adjective not a noun, so you'd have to say ""a monetary donation"" or something) and prayed for our happiness and health again.",Russian
Could anyone beta read them and point out errors?,"Could anyone read them and point out errors? (i'm not sure what you meant by beta read... if you mean ""test read"" it's still not really a natural way of saying it)",Russian
"Finally,all of my final tests were ended.","All of my final tests have ended. (There is nothing really wrong with this sentence, but it sounds a bit strange to put Finally and Final in the same short sentence...)",Russian
I purchased a book on English etymology such a long time ago (that now I have no idea when it was).,"I purchased a book on English etymology such a long time ago that now I have no idea when it was. (This sentence is okay, but I think it would sound better if you split it up. You are trying to make two points in one sentence; that you bought a book on English etymology and that you bought it such a long time ago that you can't remember when it was. Your use of parentheses is definitely creative, but I don't think it counts as standard English. Use them at your own risk! I know I sometimes use parentheses quite liberally myself in messages I write to you, so I guess I make the same mistake..)",Russian
It was a beautiful day.,"It was a beautiful day today. (I doubt this is grammatically necessary, but if you don't add it you leave room for ambiguity; you might be talking about any day in the past!)",Russian
"I wonder why, but women are always complicated and inexplicable...","Women are always complicated and inexplicable...I wonder why.. (You shouldn't use ""but"" in this case. If you like, I can try to do some research on ""but"" usage rules, I think it's a pretty long story so I'm skipping it for now ^^ I put ""I wonder why"" at the end because that way there is a bit more stress on your opinion on women. If the sentence would start with ""I wonder why.."", the stress would be more on the fact that you are wondering. )",Russian
I sometimes painfully feel that I'm such a helpless moron.,"Sometimes, it becomes so painfully clear to me what a helpless moron I am. ('To feel [something] painfully' didn't sound right to me. This kind of feeling is usually caused by some incident. Hence, I decided to treat it as a realization of sorts with the expression 'to become clear to [someone] that..'.)",Russian
"This is a club activity we have at the university, and we go to tourist places in Tokyo to do this on every other weekend.","This is a club activity we have at the university; we go to (popular) tourist attractions in Tokyo to do this every other weekend. ('And' is used to connect multiple unrelated things (""I brushed my teeth and combed my hair""), when you are explaining, like in this sentence, I would use a semicolon or perhaps a colon (""I brushed my teeth: I reached every corner of my mouth with my toothbrush!""). Later in the sentence, because you use 'every' you don't need 'on' like you do normally.)",Russian
"Then we approach the people coming in and ""chat them up"" to see if they fancy the idea.","Then we approach the people coming in and ""chat them up"" to see if they fancy the idea. (Haha, as long as you realize ""chatting people up"" sounds a bit naughty, this is a good sentence ;) if you want a more neutral phrasing, you could say that you ""offer to guide them."")",Russian
