text,correct,predicted_native_language
What's the supeciallity of Japnan fascinating you?,"What would you be happy to receive as a souvenir from Japan? (I rewrote it, because the Japanese had a completely different meaning >_<)",Chinese (Mandarin)
"I Teach in Senior High School,Everyday when I want to teach I must Prepare something to teach, for excample : material to teach, media and so on","I am teaching at a senior high school. Everyday, I have to prepare something to teach. For example, I must gather materials and media to teach the class.",Chinese (Mandarin)
It is the japanese origin chinese noodle.,"It is the japanese origin chinese noodles. [This is hard to understand; it sounds like ""Noodles people eat in China; the noodles were made in Japan.""]",Chinese (Mandarin)
It is next to Aichi.,"Gihu is next to Aichi. [In the last sentence, there was ""a restaurant"" and ""Gihu prefecture."" Since there were things, you have to say In English, there is no way to figure out what ""it"" replaces when there are two new things talked about.]",Chinese (Mandarin)
I think there were much more people than usual new year's visit.,"I think there were more people than usual new year's visit.You could say, ""I think there were a lot more people than the usual New Year's Visit.""",Chinese (Mandarin)
"During the day time, I did't need to turn on the air conditioner because my house faces south and the sun shone into my living room warmly.","During the day time, I didn't need to turn on the air conditioner because my house faces south and the warm sun shone into my living room (The sun shone warmly sounds a bit unnatural in English, so I have reworded this).",Chinese (Mandarin)
"1)I want to take them to ""conveyor belt sushi"", because ""sushi"" is known as a very favorite Japanese food to foreign people.","1) I'd like to take them to a conveyor belt sushi restaurant, because sushi is a well know Japanese food that most foreigners like.",Chinese (Mandarin)
I was wondering to take advantage of living in Vancouver to start new activity.,I was wondering to take advantage of living in Vancouver to start new activity.I was wondering if I should take advantage ofliving in Vancouverby starting a new activity.,Chinese (Mandarin)
I will write some interst thing I found.,I will write about something interesting I discovered. [Red means your word or phrasing is incorrect; blue gives you a better-sounding alternative].,Chinese (Mandarin)
"I think studing abroad is the best way to be it because I have to raise the level of English skill, but my mother say there are a way to be it without studing abroad.","I think studying abroad is the best way to become an English teacher because I have to improve my English , but my mother says there are ways which don't involve studying abroad.",Chinese (Mandarin)
i have been studying english fore many years but i dont think i cant express al the thinks that i want to say,I have been studying English for many years but I don't think I can express all the thoughts (pensamientos?) that I want to say.,Chinese (Mandarin)
"They picked up cordon in the road around school, and prevented any vehicle to pass through, just allowed passengers to pass through.","They picked up cordon in the (cordon is a word that is not used often in English. We usually say they ""blocked off the road"" or ""closed the road"" or something) road around school, and prevented any vehicle to pass through, just allowed pedestrians to pass through.",Chinese (Mandarin)
"so, in this site, I write in English dialy, want to improve English test score.","(Starting today), I will write a diary in English on this site, and want to improve my English for a higher test score.",Chinese (Mandarin)
"Please be friend with me, and correct/teach natural English.","Please be friend with me, and correct/teach natural English. Please be friends with me, correct my writing, and help me learn to write in English in a natural way.",Chinese (Mandarin)
I think it is because casual conversation is based on invisible and tremendous background.,"There is a theory about learning Japanese that says,'All Japanese, All The Time'. Do not do anything in English. If you listen to radio, listen to Japanese radio. If you watch TV, then watch Japanese TV. The idea is to build the culture background you are talking about.I think the same would work for learning English.",Chinese (Mandarin)
F who is founder this class and taking a teacher who named Mr.,"(I'm not sure what you want to say in this, but why don't you try: ""I took over for Ms. F in April of last year. She was the founder (Head Teacher) of our class. We also took on another teacher, Mr. D, but it seems that he isn't keen on giving lessons and is always absent."")",Chinese (Mandarin)
"I went to ""central plaza"" today, The new mall located in my neighbor.","I went to ""central plaza"" today, The new mall located in my neighbor. I went to central plaza today. The new mall which is located in my neighborhood.",Chinese (Mandarin)
"I think the big difference is that our people (regardless to our social level), we can satisfy our needs easier assuming our reality, while to a large percentage of Australians it is often difficult to get their needs easily.","I think the big difference is that our people (regardless of social standing), can satisfy our needs easier given our situation, while to a large degree Australians often find it difficult to get their needs met ./ while a large percentage of Australians find it difficult to have all their needs met.",Chinese (Mandarin)
"in this time , i have finished my study ,find a job and gone on a part-time job at KFC ,in the September, i will to pass PETS4 but~~~ i forget english knowledge all , so someome who natives peaking is english or live in UK and USA .","Recently, I finished school, found a job, and worked part-time at KFC. In September I will take PETS4, but I have forgotten all of my English, so I need help from a native English speaker who lives in the UK or USA.",Chinese (Mandarin)
"As a professor of YYY University, I have my distinct pleasure of having ABC, who has truly done a brilliant job, as my student for four years.","As a professor at YYY University, I have the distinct pleasure of having ABC as my student for four years. Over these years, he has done brilliant work, and I strongly recommend him for acceptance to XXX University.",Chinese (Mandarin)
Recently I heard soba-noodle is healthy food in foreigne country.,"Recently I heard that soba noodles are considered to be a healthy food in foreign country. (In English, we often just refer to it as ""soba"" =D)",Chinese (Mandarin)
It's a online shop of Handmade goods for child-rearing mothers.,I run an online handmade-goods shop for child-rearing mothers.,Chinese (Mandarin)
I asked a friend familiar with the English that way.,I asked a friend familiar with the English that way. I asked a friend who is familiar with learning English that way.,Chinese (Mandarin)
"This is so-called ""Misfortunes never come singly."" ,right?","This is so-called ""misfortunes never come singly,"" right? (Hmm... I suspect that this was originally an idiomatic expression in Chinese. You could either write ""In Chinese, we have a saying..."", or you could use an English equivalent.)",Chinese (Mandarin)
"Therefore, when I think of the interpretation which my father-in-law mentioned, it is no wonder some people of the past thought that eating eggplants in autumn might cause infertility, because eggplants cooled your bodies and also because autumn was the time when temperatures went down.","Therefore, when I think of the interpretation which my father-in-law mentioned, it is no wonder some people of the past thought that eating eggplants in autumn might cause infertility, because eggplants cooled your bodies and also because autumn was the time when temperatures went down. -----> I didn't change """" here because I think that you mean if you eat any eggplants in cool weather (ie. autumn), it will cool your body.",Chinese (Mandarin)
"I know ""there is no roiyal road to learning.""","I know ""there is no royal road to learning."" (In English, we would say ""there is no easy road to learning."")",Chinese (Mandarin)
5years later; go to U.,"5 years later: go to U. This sentence seems to have broken in half, as I believe it should read ""U.S. ...etc."" I will rewrite the sentence in its entirety in the next sentence.",Chinese (Mandarin)
"I went soccer game,In last sunday.","I went to a soccer game last Sunday. Since you played in the game, you may also want to consider ""I had a soccer game last Sunday.""",Chinese (Mandarin)
"Today afternoon, I and USA friend chat fell very happy, thank her for help me modify diary, Tonight, Korean friend give me greet, we are talk in QQ, she mention she have account of Renren website, I want add she as friend in Renren Website, I never thought she have account of Renren Website, because Renren website have all chinese people, not have foreigner, Renren Website have not provided foreign language service.","This afternoon, an American friend and I chatted; I felt very happy and thanked her for her help in modifying my diary. Tonight, a Korean friend greeted me, we are to talk on QQ. She mentioned that she has an account with Renren website; I want to add her in RenRen. I would never have thought she would have a RenRen account, because Renren only has chinese people, not foreigners. Renren does not provide foreign language service.",Chinese (Mandarin)
"she give me introduction Genki that it is Book and learn Japanese Textbook, I am happy she willing help me put the books scan to computer, then sent scan file and MP3 file to me.","She introduced Genki which is a book for learning Japanese in America, and Iam happy she was willing to help me scan the books and send it as a file to me, along with the MP3 file.",Chinese (Mandarin)
"Only American Eden help me modify diary, but I can't hope she help me modify whole my english diaries, until now I never help her do to thing.","Only one person, anAmerican namedEden,correctedmydiary.I can't expect thatshe will correct every entry.Until now, I never helped her with her diary.",Chinese (Mandarin)
"Shanghai Spain Consulate know I am deaf, and I want go to Spain alone, I think, so maybe Cousulate refuse me get a visa.","The Spanish consulate in Shanghai knows I am deaf, and I want go to Spain alone, I think, so maybe that's why they refused to give me a visa.",Chinese (Mandarin)
"Unfortunately posterous can not add blogs in china, It is late today,I will go to bed, because anyway I never do it that I fould what way can diary copy synchronous to renren website, kaixin website ,qzone website and sina blog.","Unfortunately, blog sites are blocked in China. It is late and I will just go to bed. I never found a way to synchronize a copy of my diary to Renren, Kaixin, Qzone websites and Sina blog, anyway. Johnson: For ""Unfortunately posterous can not add blogs in china"" do you mean you can not get through some blog sites?",Chinese (Mandarin)
KuaFu was a great leader.,You can combine the two sentences: and the leader of them named KuaFu Kuafu was a great leader like this:There was a great leader named Kuafu.,Chinese (Mandarin)
He has a variety of talent.,"He has a variety of talents.When someone is good at a lot of things, we say ""he has talent""....but, when you use the word ""variety"", it has to mean more than one talent. :D",Chinese (Mandarin)
"I hope that we won't watch , we will be in movie .","I hope that we won't watch , we will be in movie .With the advent of Virtual Reality technologies we may someday be able to ""experience"" a movie rather than just watch it.",Chinese (Mandarin)
"I woke up today and the first thing that I though was to listen Pink Floyd, It's a good thing to take energy for a happy day :D","I woke up today and the first thing that I thought of / the first thing that came to mind was to listen to Pink Floyd, It's a good thing to take energy for a happy day :D",Chinese (Mandarin)
This is one of my culture shock!,This is one of my culture shocks since I have come to Ireland! (just sounds a bit better! :) ),Chinese (Mandarin)
"B "" The object of their interest is not only a party called Prom.""","B "" They're not only interested in Proms you know"" - Basically in Japanese, you need to say that a 'Prom' is a type of party since in Japan you don't have that perhaps? But to western people, especially Americans, proms are a very popular event so there's no need to explain that it's a type of party.",Chinese (Mandarin)
"-- What does ""It must be dyke night or something."" mean?","-- What does ""It must be dyke night or something."" mean?""Dyke"" is a very rude word/slur for ""lesbian"". It's generally considered an insult, though some lesbians use it to refer to themselves.",Chinese (Mandarin)
Therefore I really want to go to Carson Newman College.,"Therefore, based on the above reasons, I really want to go to Carson Newman College. (or I think Carson Newman College will be a great school for me to pursue my studies in America.)",Chinese (Mandarin)
I hope level up my English skill with this Drama.,"I hope to level up my English skill with this drama. (Or ""I hope my English will get better with this drama."")",Chinese (Mandarin)
They by any chance works in secret as Ninja.,"They work in secret conditions, just like a Ninja. (""By any chance"" is used to make a request in a polite way. e.g. Can you teach me Japanese, by any chance? I'm not sure if it is suitably used in your sentence?)",Chinese (Mandarin)
my name abdullah I'm from kuwait I'm studied in kuwait university just one term and i leaved kuwait university because i'm not good in english language i must to bee good in english i choice newzealand to study english languge because it is very nice cauntry i find kiwi people thiy are lovely people and i love nz too much i fill comfortabel in this country.,"My name is abdullah and I'm from kuwait. I studied at kuwait university for just one term and then left because i'm not good at English . I have to be good at english, so i went to New Zealand to study the english languge because it is a very nice country. I find many lovely people here, and I love nz so much and I feel very comfortable in this country.",Chinese (Mandarin)
"At the time, I had the biggest pain I have had ever.","At the time, I experienced the biggest pain .in my entire life.(Worse than labour pains?)",Chinese (Mandarin)
But I have no idea if people in Europe and America know Pushkin.,"I have no idea if people in Europe or America know Pushkin. Comment: the ""but"" sounds weird as there your contrast for this line is a couple of sentences back. I changed the ""and"" to ""or"" because I imagine that you don't know if either people in Europe or in America know Pushkin. If you would have had ""and"" it would have meant you don't know if BOTH people in Europe AND in American know Pushkin.",Chinese (Mandarin)
"""The crowdedness of the train made me stand all the way to Tokyo Station.""","""The crowdedness of the train made me stand all the way to Tokyo Station."" [This is understandable, but slightly awkward-sounding, exactly because you are saying that a situation ""made"" you do something. ""The crowdedness of the train made it necessary for me to stand all the way to Tokyo Station"" sounds better. Here, one condition is causing another, rather than ""making"" a person do something.]",Chinese (Mandarin)
I went to Kichijoji town last night.,"I went to Kichijoji last night.[Because it's within Tokyo, rather than call it a town, you could say 'I went to the part of Tokyo called Kichijoji' or 'I went to the Kichijoji area' if you want to explain what it is]",Chinese (Mandarin)
I'm training my English skill by Rarejob that is online English class.,"I'm taking an online English class offered by Rarejob. [""A trains B"" means A teaches something to B. I am assuming that Rarejob is the name of the company. If it is the name of the class, ""I'm taking an online English class called 'Rarejob'.""]",Chinese (Mandarin)
It is wonderful to progress of his english skill.,The progress he makes in English is wonderful.,Chinese (Mandarin)
Right now I am still a student study at Sichuan University as a sophomore.,"Right now i am a sophmore at Sichuan University. / I am currently studying at Sichuan University, where I am a sophmore. / Right now I am still a student studying at S.U. / etc A lot of people will understand the term sophmore and they will immediately link that to the word ""student"", so you can leave ""student"" out if you want. There are numerous ways to say what you are meaning and each has a slightly different denotation",Chinese (Mandarin)
I came back to Japan finally.,"I came back to Japan finally. (or you can just say, ""Back in Japan"" if you're going to use the same sentence in the body of your entry. It sounds less redundant that way ^^v)",Chinese (Mandarin)
"But when she won this competition,this fact was aired by mass communication and she became to be famous in Japan.","[But](kind of optional) after she won this competition, she became famous in Japan. (you could say something about 'the news spread quickly' after she won the competition, but if you just say ""[But] after she won this competition, she became famous in Japan"" that makes perfect sense without more explanation",Chinese (Mandarin)
"After World War II, poor Japan had been developing their economy steadily.","After World War II, Japan had been developing their economy steadily.(You can actually just omit ""poor"" here. If you want to express that Japan was in an economical slump after the WWII and gradually raised it's economy to what it is today then we can go with: ""World War II left Japan economically/financially ruined but the country was able to raise and gradually develop their economy in the years after the war."") Sorry if it's too long >_<",Chinese (Mandarin)
It is a big shrine in Japan so it was absolutely jam-packed.,It is a big shrine in Japan it was absolutely jam-packed.--you can add 'Since it is--' and add a comma after Japan.,Chinese (Mandarin)
It was so hard because they were a lot of training.,It was so hard because there was a lot of training. ( They refers to people. If the object coming after there is singular there is always with: is and was. If the object is plural there is with: are or were. example: there were a lot of people; there was one person. people: plural. person is singular.),Chinese (Mandarin)
"Next day, she gave mostly part of her money for many starving children, living in Africa.","The next day, she gave most of her money to the many starving children living in Africa. (One cannot give ""mostly part"" of anything in English; it's a contradiction. If you want to say that she only gave part of her money, you could write: ""The next day, she gave part of her money ..."")",Chinese (Mandarin)
It is always warm in the country.,"It's always warm in the country. (Do you mean country like a place outside cities? Or do you mean country like Japan, U.S.A. etc? if you mean like Japan then you have to say ""Japan"" or ""this country."")",Chinese (Mandarin)
To write diary in english is my first experience.,To write diary in english is my first experience. This is my first time writing a diary in English.,Chinese (Mandarin)
I am fighting hard now because there is not using English in daily life against writing the daily in English.,I am fighting hard now because I do not have many opportunities to speak or write English in my daily life.,Chinese (Mandarin)
Changed hair color to smth between deep red and light purple,"Changed hair color to smth between deep red and light purple Not sure what ""SMTH"" means. Replacing that with ""a mix"" works.",Chinese (Mandarin)
she and I had so many talks in a cafe where is named as Namoo.,she and I had so many talks in a cafe where is named as Namoo. We've had so many conversations in a cafe called Namoo.,Chinese (Mandarin)
"In Japan, now is short vacation named ""Golden week"", about a week.","In Japan, now is short vacation named ""Golden week"", about a week.In Japan, we are now having a public holiday that lasts for about a week. It is called ""Golden Week"".",Chinese (Mandarin)
"Today, I went to shopping to buy christmas present for my girl friend.","Today, I went to shopping to buy a Christmas present for my girlfriend. (Or- ""to buy Christmas presents for my girlfriend."" if you were looking to buy more than one.)",Chinese (Mandarin)
"One day It came to my mind suddenly,""What I eager to have must be a Soulmate"" while singing Hymn ""What Friend We have in Jesus."" I'm still learning Christianity so I can't say so much.","One day while singing the hymn ""What a Friend We Have in Jesus"" it suddenly popped into my mind that what I am yearning for must be a soulmate.I'm still learning about Christianity so I can't say much.",Chinese (Mandarin)
I will have about 5 hours for the sightseeing and I want to go to the Lincoln Memorial and the Washington Monument.,"I will have about 5 hours for the sightseeing, and I want to go to the Lincoln Memorial and the Washington Monument. (""I will have about 5 hours for the sightseeing."" and ""I want to go to the Lincoln Memorial and the Washington Monument."" are complete sentences, so you when you connect them with ""and"", make sure that you use the form ""<sentence 1> and <sentence 2>"".)",Chinese (Mandarin)
"But I went out to drink alcohol because I thought my stresses will get out from myself, it is necessary drinking alcohol and eating some raw fish.","I went out to drink alcohol, because I thought that would relieve my stress. Alcohol and sashimi are required for me to relieve stress. (You can say ""sashimi"" instead of ""raw fish"" in English. Japanese food has become widespread in the English speaking world, so '""sashimi"" is understood.)",Chinese (Mandarin)
But I want to support them so I was watching it while I was drinking Orange juice.,"But I wanted to support them. There are two separate ideas here, so you need two sentences. I was watching it while I drank orange juice. In a sentence like that, you need to make one action be ongoing, and one action happen at one moment. Think about a time-line, if you wrote out what you did for each hour of the day. ""Watching the World Cup"" would take longer on the timeline than ""Drinking orange juice"", so that is the ongoing one. I would say ""I drank orange juice while I was watching the World Cup."" One verb is in the past progressive tense (watching), and the other is in the simple past tense (drank). You can look these tenses up in your textbook for more help :)",Chinese (Mandarin)
I remember that I talk with hotel clerks in English so much and it was my very good experiences.,"I recall speaking with hotel clerks in English and it was a very good experience. (do you want to say you recall speaking to them fondly, like it is a good memory, or you recall speaking a lot in English or speaking many times in English to the hotel clerks? For the first way, you could say 'I recall fondly engaging in English conversation with the hotel staff.' for the second way you could say 'I had many opportunities to speak English with the hotel staff.'",Chinese (Mandarin)
I used to read adverts on an English site and sometimes answer to the ones I am interested.,"I used to read adverts on an English site and sometimes I answered the ones I was interested in. You started with the past thense ""I used to"", so you should continue using the past tense throughout the sentence. Add ""interested in"" to the list of phrasal verbs. :) At least in the U.S., we don't say ""adverts"" (I only understood it when I read more of your entry), we say ""ads"".",Chinese (Mandarin)
Why did you buy a glasses?,Why did you bought a pair of glasses? Or you can use the word SPECTACLES (formal),Chinese (Mandarin)
"When my classmate saw me here ,","When my classmate saw me there, they felt astonished, because English is my favorite subject and I always do my best on the tests.",Chinese (Mandarin)
I have a tournament in October.,"I have a tournament in October. (Maybe you can combine this with the previous sentence. ""I'm going to practice table tennis until 4 in the afternoon, because I have a tournament in October."")",Chinese (Mandarin)
Because I have to study in Prasanmit campus in the next semester but my roommates have to study in Ongkarak.,"because I have to study in Prasanmit campus in the next semester but my roommates have to study in Ongkarak. (Combine this with the previous sentence to make one sentence. In written English, you should avoid starting sentences with ""because"".)",Chinese (Mandarin)
"If i graduated from Harward University ,what do you think so ?","If I graduated from Harard Harvard University ,what do you think so ? (This sentence is incomplete. When you use ""If"" to start a sentence, the sentence structure would normally contain a clause that states what would happen then. It is called the conditional sentence. For example: ""If I graduated from Harvard University, [then] I would get a good paying job.",Chinese (Mandarin)
"I have heard, but I was surprised that there were many really a figure of maid person","I have heard there were many people dressed in maid outfits, but I was surprised that it was true",Chinese (Mandarin)
"Monday,actually from Sunday's night, makes me depressed.","Mondays, actually starting with Sunday night, make me depressed. (This lets us know that it's every week, not just one Monday.)",Chinese (Mandarin)
anyway i will enduable in Sydney life.,"Anyway, I will endure my Sydney life. [[Or were you trying to say ""enjoyable?"" If so, just replace the word with ""enjoy."" Alternatively, you can rephrase the sentence like this: ""Anyway, I will try to find my life in Sydney endurable/enjoyable.""]]",Chinese (Mandarin)
The game was bloody exciting!!!Japan defeated Argentina by the score 1-0!!,"The game was bloody exciting!!!Japan defeated Argentina 1-0!! (Just so you know, ""bloody xxxxx"" is only used by some English speaking countries. American's don't use it, but who likes America? haha)",Chinese (Mandarin)
"If you have a chance of going to Korean restaurant, try to eat Kimchi with Bulgogi sweet marinade beef because spicy Kimchi matches well with Bulgogi.","If you ever have a chance to visit a Korean restaurant, try to eat Kimchi with Bulgogi. (Ahhhh I love LOVE bulgogi!! I make it at home! It is so good!!)",Chinese (Mandarin)
Teachers are responsible to motivating students to learn.,"Teachers are Responsible for Motivating Students to Learn. You argue the opposite point in your text so I would suggest you change the title to a question: ""Are Teachers Responsible for Motivating Students to Learn?"" Or you could make it, ""Teachers are not Responsible for Motivating Students to Learn""",Chinese (Mandarin)
"There were some Stalls for Dishes that are soup, Yakitori, and Chocolate banana.","There were some stalls for dishes including soup, yakitori, and chocolate banana.*not sure if stalls is the right word, I think you mean booth or a table.",Chinese (Mandarin)
People told us that we should let our child raise pet in order to develope their responsibility and learn about sadness.,"People us that we should let our child raise pet in order to develop their responsibility and learn about sadness. (I imagine that you mean this in a general way. Lots of people often say to lots of other people: ""It's good for your children to have a pet"". If you mean that, on one occasion, particular people have talked to you about a pet for the one child that you have, then a native English speaker might be more explicit: ""Our friends John and Mary suggested that we let our daughter raise a pet..."")",Chinese (Mandarin)
"I have to translate 'Gentrification' category,but it's too difficult for me.",From dictionary: It means improvement of a poor area (the slums) and this would cause people who live there to move somewhere else (displacement).,Chinese (Mandarin)
It disappeared from my family when I was an elementary student.,"It disappeared from my family when I was an elementary student. (Your choice of using the word ""disappeared"" is interesting. It makes it sound as if your family suddenly and mysteriously stopped participating in this tradition. [This sentence doesn't sound unnatural to me in the least. You have a keen writing style, Snoopy!])",Chinese (Mandarin)
"Because in the World Cup, Japan has made an unexpected run (which was just ended by Paraguay) and all teams from South America are remarkably strong, some countries in South America have been frequently reported in the news in Japan.","SinceJapan hasbeen on an unexpected winning streak (which was just ended by Paraguay),and all the teams from South America are remarkably strong, there are many Japanese news reports about certain South American countries. (If something is reported, I think it needs to be a verb, not a noun. For instance, ""It was reported that the Japanese soccer team won their last five games."" But you can't say ""Japan was reported on the news""--you'd have to say ""There was a report on the news about Japan."")",Chinese (Mandarin)
"This institute has been sponsored some other great organisation, including NASA.","This institute has been sponsored by some other great organisations, including NASA. (Organization is the predominant US spelling, however UK spellings use the 's' so pick whichever you like!",Chinese (Mandarin)
"Because of loving him, I don't want to be ""big stone"" for him.","Because I love him, I don't want to be his ""rock"" (I don't really understand this bit Austim-san)",Chinese (Mandarin)
I live in Tokyou.,I live in Tokyo. (Maybe you accidently pressed a u here. I couldn't find a google result for Tokyou Japan),Chinese (Mandarin)
dyed-in-the-wool>>I'm worried whether my comprehension is dyed-in-the-wool correct or not.,dyed-in-the-wool>> This idiom means to be very dedicated to or have great belief in something.He was a dyed-in-the-wool Yankee fan as he grew up in New York watching them play.,Chinese (Mandarin)
unruly>Children are so ~ because they are noisy.,"unruly>Children are so ~ because they are noisy. (""Unruly"" means that you break the rules! So, ""Children are unruly because they never listen to their parents!"")",Chinese (Mandarin)
Because I have respect for him!!,"Because I have respect for him!![sounds better if youmake one sentence ""I want to be like Steve Jobs because I have respect for him""]",Chinese (Mandarin)
And betoween Narita to my house I went Shusirestaurant,"On the way to my house, I stopped by a sushi restaurant.(I can understand but we don't say ""between A(place) and B(place) I did C(action)"". We can say between A(place) and B(place) there was C(place) -> Between Narita and my house there was a sushi restaurant that I went to.)",Chinese (Mandarin)
The translator have to know that the elephant(s) is(are) an elephant or two elephants or a group of elephant.,"The translator ha to know whether the kanji means there is an elephant or whether there are two elephants or a group of elephant. ***[You could also use 'a single elephant' in place of ""an elephant"".]",Chinese (Mandarin)
so i guess she is getting use about everthing in there...,"so i guess she is getting use there... (three things 1. use ""to"" instead of ""about"" 2. you mispelled the word ""everYthing"" 3. ""over there"" sounds better than ""in there"" Japan is so far from Peru, so it's p'alla! :)",Chinese (Mandarin)
Why are lemons so sour?,"Why are lemons so sour? Here's some extra knowledge for you, Kaz: ""Lemons"" are also faulty new or used cars. I guess because the owners become very sour (mad - ""sourpusses"" frowning faces) upon realizing that they spent a lot of money on a pile of ... junk. hahaha (See what you learn from ""Perfesser"" John Boy? (so spelled because I don't take myself that seriously.) ;-)""That ~!#$%^&* [censored] used-car dealer really sold me a . It broke down as soon as I left his used-car lot!"" ;-)",Chinese (Mandarin)
I would you like to show you a case of Thailand school.,A case from a Thai school illustrates my point.,Chinese (Mandarin)
"When the Japanese are asked what Japanese characters are, it would be a good way to let them know manga.","When foreigners ask what Japanese characters are, it would be a good way to teach foreigners by introducing them to manga.",Chinese (Mandarin)
"Regardless of how to enjoy comics, reading them is a lot of fun for many people, so they are getting more and more popular.","Regardless of how you enjoy comics, reading them is a lot of fun for many people and so they are becoming more and more popular everyday. (I added in ""everyday"" as it is a natural sounding expression. ^-^)",Chinese (Mandarin)
I live in Yokohama with my family and there is a branch I go everyday in Tokyo.,"I live in Yokohama with my family. There is a branch I go to every day in Tokyo. ('Everyday' means ordinary or routine. I assume you mean to say that you go to the branch 'daily', which is the same as 'every day')",Chinese (Mandarin)
"Last, my cet6 mark is 477, actually I think I should have get a better mark.","Last, my CET6 mark is 477. (Note: You may need to explain what CET6 is by using the full name of the test instead of the acronym.)",Chinese (Mandarin)
The person is Mari who is my friend that I met in Arizona.,"The person is Mari who is my friend that I met in Arizona. (sounds fine, but it's more natural to say ""The/That person is Mari, my friend I met in Arizona."")",Chinese (Mandarin)
"Since he lives in one of the warmest part in America, I guess that I can spend comfortable our Christmas break in Florida.","Since he lives in one of the warmest America, I in Florida.",Chinese (Mandarin)
"Meanwhile, I also played Bingo with many friends.","I also played Bingo with many friends. ('Meanwhile' is usually used for things that happen at exactly the same time, like if you were playing dominos while your friend played Bingo.)",Chinese (Mandarin)
It is a good training to think in English in my mind.,"It is good training for thinking in English (Since thinking can only happen in your mind, saying you think in your mind is repetitive and sounds a bit odd :) )",Chinese (Mandarin)
"The questions were past tests for English learners who wants to study abroad, and it is called TOFUL.","The questions were past tests from the TOEFL, which is a test for English learners who want to study abroad. (Rephrased the sentence for you. Is it the TOEFL that you are referring to?)",Chinese (Mandarin)
"Although some Japanese cities are famous with craft, the city also has some Japanese traditional craft.","Although some Japanese cities are famous with craft, the city also has some Japanese traditional craft. (Hmmm. 'although' prepares the reader for disagreement. For example, Although..... Ishikawa has no crafts at all!' Which is not what you want to say... )",Chinese (Mandarin)
Kyoto cuisine is representative cuisine in Japan.,Kyoto cuisine is representative cuisine in Japan. (how about this: Kyoto cuisine is one style of cooking found in Japan. or if you think it's the best then: Kyoto cuisine represents the Japanese style of cooking the best.) I wasn't too sure what you wanted to say exactly.,Chinese (Mandarin)
"I was used to write diaries in English before,it has passed about 10 years ago.","I was used to write diaries in English about 10 years ago, and now I'm trying to write diaries in English again. (These lines work better as a combined sentence.)",Chinese (Mandarin)
"When it feels hard, it is the evidence that oneself benefits.","When we go through difficult times, it is proof that we are growing from it.",Chinese (Mandarin)
I enjoyed talking to local people who are friends of hers and I could get to know a lot about Hawaii thanks to them.,"I enjoyed talking to local people who are friends of hers and I was able to learn a lot about Hawaii thanks to them. Comment: In English, we usually ""learn about"" things rather than ""get to know"" things. The only exception I can think of at the moment is when the object is a person. Then either works, but they mean slightly different things. When you ""get to know"" a person, then you are personally familiar with them. When you ""learn about"" a person, then you have gained information describing the person. While in principle I suppose the same could apply to a place (such as Hawaii), I have never heard it in practice.",Chinese (Mandarin)
Experts said that Japan has so much geographical energy that we had to make advantage of that because its eneryg is originated from Japan and the geothermal power does not emit carbon dioxide.,Experts said that Japan has so much geographical energy that we had to make advantage of that because its eneryg is originated from Japan and the geothermal power does not emit carbon dioxide.Experts say that we should take advantage of this geothermal energy because so much of it originates in Japan and because it does not emit carbon dioxide.,Chinese (Mandarin)
"We know each other in lang-8,but the meeting was because of many coincidentals.(Fact:I am what we call an ordinary hard working Japanese bisuness man (usually I have no time to guide),and have not used internet much, not to say ,never known Twitter,Mixi..","We know each other from Lang-8, but the meeting was because of many coincidental factors. I am an ordinary, hard-working, Japanese business man who usually has no time to act as a tour guide. I usually don't use the internet, and I don't really know about Twitter or Mixi..",Chinese (Mandarin)
"By the way, fortunately, I met a friendly family from Tucson Arizona today.","By the way, fortunately, I met a friendly family from Tucson Arizona today. >>I was in Tuscon this past summer. My aunt lives there.",Chinese (Mandarin)
We colleague enjyoed having a drinking-time that a colleage got a blieaf stay in Japan from china where he was working recently.,Our colleague enjoyed having a drink with us since he/she is going to leave for work in China soon.,Chinese (Mandarin)
Of course I used to join the circle when I was in my elementary school.,"Of course I used to join the circle when I went to elementary school.(your original is already just fine, but I just rephrased it the way I think would come most naturally to natives ^^)",Chinese (Mandarin)
"By the way, I found that a bicycle for the man had gloves, which I remembered with a nostalgic memory.","By the way, I found a certain type of bicycle gloves , which I remembered with a nostalgic memory.>>Is this what you wanted to say?",Chinese (Mandarin)
"For example, Benetton, a designer of famous colorful clothes or other stuffs, Bono, a famous singer song writer of rock band U2, and other many famous artists.","For example, Benetton, a designer of famous, colorful clothes and other stuff, Bono, the famous singer/song writer of the rock band U2, and other many famous artists. (You can write ""Bonno, a famous singer/song writer"" if you don't also write about U2, but since you also included the information about U2, then you have to use ""the famous singer/song writer"" since U2 only has one of those ^_~)",Chinese (Mandarin)
Parents pay much attention to maintain a kind of order in which seniors have absolute authority.,Parents pay (much )/ a lot of attention to maintain a kind of order in which seniors have absolute authority. (Parents teach their children to respect people who are older than them. (shi ma?)),Chinese (Mandarin)
"So, you may understand why so many Chinese people wear glasses.","So, you may understand why so many Chinese people wear glasses./ Interesting, you know, when I join a tour of BJ and Tianjin several years ago, people commented that all except one of the adults and kids in our group were bespectacled. And that made us conscious that not many Chinese people round us wore glasses - we thought they probably did a lot of eye exercises to prevent poor vision.)",Chinese (Mandarin)
