text,correct,predicted_native_language
"This doubt about his origins pushed him to claim louder than others that he was, and to behave like he were a real blue wolf, in order to leave no doubts to others as to himself that he actually was one.","This doubt about his birth pushed (forced) him to claim louder than others , and to behave like he was a real blue wolf, in order to show others and to himself (his own self) that he was the real one.",Spanish
"In fact, I don't know any face mark in English language area's SNS, Lang-8,facebook or skype and so on since I have spent few time here yet.","In fact, I don't know any face marks in English language area's SNS, Lang-8,facebook or skype etc. since I have spent few time here yet. (""I have yet to spend a lot of time here"", ""I have spent little time here"")",Spanish
Parents worry about letting their children out of their sight.,"Parents worry about letting their children out of their sight, but you can't always protect your children from every possible danger. (I won't say ""never"" start a sentence with 'but', but try as much as possible to use it to connect two thoughts together in one sentence, rather than starting the next sentence with it.",Spanish
Driving skill of My friend is poor.,"My friend's driving skills are poor, (This would make it sound more casual.)",Spanish
"The movie theater was so crowded that buying popcorn, which he insist on, took more time.","The movie theater was so crowded that buying popcorn, which he insisted on, took more time. [more time than what? did you mean: ""took more time than we expected""?] The movie theater was so crowded that we didn't have enough time to buy popcorn, but my son insisted on it anyway.",Spanish
"Because I said that I liked to watch horror movie, however, we decided to watch a horror movie ""Insidious.""","Because I said that I liked to watch horror movie; however, we decided to watch a horror movie ""Insidious.""A colon is need here instead of a comma.When I see the word ""However,"" I expect a contrast in the second clause. Did you mean to say ""therefore"" ?",Spanish
"I don't know correct English name, but if I have to translate, I'll name this book ""Books in the future""","I don't know the correct English title, but if I had to translate, I'd call this book ""Books in the future"" (Yeah, I think your translation is good...or maybe The Future of Books.)",Spanish
Fish hit me stomach.,There are a number of things you could say to express your stomach hurting:My stomach hurts.My stomach is in pain.,Spanish
But I restarted to study English although we have to think about Japan as one of people living in Japan.,"But I have started to study English again, although I have to think about Japan, as one of the people living in Japan. > (1) I would probably say ""as a Japanese person, I have to think about Japan."" (2) We say ""restart an engine"" or ""restart a computer"", but we don't usually use this verb to talk about our activities.",Spanish
But It is difficult to start a study book.,"But It is difficult to start with a study book. or / But it is difficult to start with studying a book. - ((if you write this sentence => But it is difficult to start with a ""study"" book . then ""study"" will be referred as noun and not as verb). the second sentence then, ""study"" is considered a verb..). Because ""start"" is a word whose verbs end with ""ing"" like => start + verb:ing like : start working. >.<;; I hope i could explain well ~ ^^;",Spanish
I felt it's difficult to decide the present for others.,Deciding on presents can be so difficult.,Spanish
"She afraided of darkness, insect, black color (she belived that if she watch long time to black, from there come monster of Black Kindom), touch frightful picture (it strike to her that if she touch their, they bite her),snake, knifes( it always strike to her that they always wanted hit somebody) and many other stupud things.","She was afraid of the dark, insects, tthe color black (she belived that if she watched for a long enough time somthing colored black, a monster from the Black Kingdom would come forth), touch a scary picture (she thought that if she touched it, it might attack her), snake, knives( she thought the knives might want to cut her) and many other stupid things.",Spanish
"The recent boom or topics of my works are ""Our company to take cusutomer experience to the next level with something digital"".","The recent topics of my works are called ""Our companyis tak customer experience to the next level with something digital.""I don't understand this phrase completely - what is the 'something digital' that you are using to take customer experience to the next level?",Spanish
Some people blame about bringing their dog at shopping is not right and seems like the owner is thinking their dog as her/his accsessory but this dog was completely comforatble being inside of her PRADA bag.,"Some people distaste people taking their dogs with when shopping. They say that people should not treat their dogs as if they are fashion jewelries. It might be true, but this dog looked completely comforatble about being in the PRADA bag.",Spanish
I am really excited to see next one.,"I am really excited to see next one.(using ""really"" instead of ""very"" is technicaly wrong according to textbooks, but it is much more natural to say. In my opinion you should keep using it)",Spanish
Because I don't have tasks in the office today.,"Because I don't have tasks in the office today. In English, ""because"" should not be used alone; it should join two clauses: I am taking a paid vacation today because I don't have tasks in the office.",Spanish
there were many ironic expressions the characters used in the program.,I heard the characters were using many ironic expressions in the program.,Spanish
"So it's important juggling many schedules well, right.","So, it's important to juggle many schedules well, right? If you add 'right' this becomes a question sentence because you are asking for agreement with the statement.",Spanish
I hope that I see all of the movie without the script,I want to be able to watch movies without subtitles.,Spanish
"From this month, I'll register telephone english but I hesitate.","his month, I register but I hesit. (I don't understand what you mean by ""telephone english"". Do you mean you will make long distance calls to English-speaking countries? Or do you mean you will sign up for a special English training telephone service? Is it a program? Do you mean, ""This month, I wanted to practice English over the telephone but I'm a bit hesitant."")",Spanish
"In Japan,some parents hate the anime,because their son imitates Shin's behavior.","In Japan,some parents hate the anime, because their son will imitate Shin's behavior. ((""imitates"" is also correct, but ""will imitate"" suggests that this is not the son's natural tendency and is done just to mimic what he sees on TV. It also suggests that the son does not always act this way.))",Spanish
Its author was found dead in a mountain last week.,"Its was found dead in a mountain last week. ((""Author"" is used for written work. If you mean the person that wrote the story, then this is okay, but if you mean person who directed it, animated it, or drew it, then you would use a different word. Director, animator, or artist.))",Spanish
They can make enough to live on and it is not difficult to use their money for even their lavish life style.,They can make enough to live on and have plenty left to live lavishly.,Spanish
"""It is not written about only national affairs but also international things.""","""It is not only national affairs but also international things.""A more natural way to say this would be ""It covers not only domestic news but also international affairs""",Spanish
"For example, the book accuse Japanese of cutting trees in the park, very shortly.","For example, the book accuses Japanese of trees in the park too short.Maybe ""cut"" is the wrong word here.&nbsp; Do you mean ""prune""?&nbsp; Your sentence is saying that Japanese people actually cut the tree itself, as in it's branches, but in the next sentence you say only leaves...",Spanish
"In his team, there are a swordsman, a cooker, an archaeologist, a thief, a liar, a skelton who is a musician, an animal who is a doctor and an android who is a boat builder.","In his team, there a swordsman, a cooker, an archaeologist a thief a liar a skelton who is a musician an animal who is a doctor and an android who is a boat builder. (Proper english lesson here; not really followed by natives, but it makes reading make much easier. When two comma rules can be used for two separate things and one case is within another, the semi-colon is there for you. It's also used when you omit a conjunction as well.)",Spanish
"""As far as printer goes, we'll use three printers for our company.","""As far as printer go, we'll use three (""of them"" if you don't feel like omitting: try not to explicitly mention your subject too much as pronouns are there for a reason) for our company.",Spanish
"""The first printer is usually used for main printing in the company.","""The first printer is usually used for printing in the company. (Sounds like you're printing a ""main"" [something involving large amounts of power]. ""Main"" is usually a noun, but can become an adjective, but not in all cases.)",Spanish
"The only reason why I choose it is that there is no Japanese anime has initial ""F"" except it as long as I know.","The only reason I chose this one is because there is no other Japanese anime that has the initial ""F"" except this one, that I know of. ii desu, demo: ""The only reason I chose this one is because it is the only Japanese anime I know that has the initial ""F"""" Mouto ii desu",Spanish
There're tons of attractive women out there.,"There are tons of attractive women out there. (Contractions are completely fine to use, but I find this one a little strange. Contractions are supposed to make things easier to say, but in the case of ""there're"", it's actually harder... which is probably why I almost never see anyone use this one.)",Spanish
"In that process, there are some auditions.","During that process, they conduct auditions. (""During"" means that auditions are happening within the process of the anime's creation. ""Conduct"" means to ""do"" or ""direct"". ""Some"" was removed because you have already specified there will be more than one audition by the use of the plural ""auditions"")",Spanish
When I want to swim for second but I found summer was over.,"When I want to swim for second but I found summer was over. (Two variations you are close to: 1) ""When I wanted to go swimming a second time, I found that summer was already over"" 2) ""I want to go swimming a second time, but summer is already over"")",Spanish
"Today the temperature reached 35 degree ,which drove me crazy.","Today the temperature reached 35 degrees Celsius, which drove me crazy. [Americans usually use degrees Fahrenheit, so it's best to specific ""Celsius"" if you are using it.]",Spanish
"Last night, when I was lying in my bed, I suddenly realised that I have dozens of things to do.","Last night, when I was lying in bed, I suddenly realised that I have dozens of things to do. Last night, when I was lying in bed, I suddenly realised that I have dozens of things to do.",Spanish
"Second, JPN's freeway is always pay some money which is not inexpensive.","Second, JPN's freeway is always pay some money which is not inexpensive.Second, In JPN's freeways you always have to pay some money which is not inexpensive.",Spanish
"Also, I have a mind of learning of everything that is economic, politics etc.","Also, I want to learn everything about economics, politics etc.",Spanish
The interesting answers were the technique of water quality management and the eco-house system.,"The most interesting answers were the technique of water quality management and the eco-house system. --- If you don't insert most, it sounds like you are implying that none of the other answers were AT ALL interesting.",Spanish
We played start on the stage is final listed in this event.,Our turn to perform was the last.,Spanish
"After finished on the stage, Indeed, I felt particularly enjoy to play on","After our performance ended, I felt it was really fun to perform on",Spanish
But I think you make money from find a job in boxing,I don't understand this sentence either. Who find a job in boxing? Boxing??But I think I can make money when I find a job in packaging. ??,Spanish
"I think this matter is not only important for video game but every thing, like sports and communications.","I think this motto is not only important for video games but for everything, like sports and communication. *In English we have a saying, ""Go with the flow"". It means to accept things as they come and accept change. Is this what you meant?",Spanish
"""chan"" is a small child calling out with friendly.","Children put ""chan"" after their name whenthey call each other's name.",Spanish
It mean is 'spring is sleepy' maybe.,"It means 'sleeping in spring, you do not realize the day has dawned (?)' maybe. (or ""Its meaning is ..."")",Spanish
"Since childhood I like to read about cosmos, astronomy and so on.","Since my childhood i liked to read about the cosmos,astronomy, etc... you can use ''so on'' but ''etc'' is more used then ''so on'' etc... means ''Et cetera'' which means '' and so on and so forth'' etc...(dont forget the 3 dots) is used more in a casual speaking , letter or email",Spanish
"I watched two movies on DVD which is ""THE A-TEAM"" and ""DISTRICT9"".","I have seen two movies (recently), which were called ""THE A-TEAM"" and ""DISTRICT9"". ( If you see 2/3/4 or more movies they are . Thus you need to use plural noun forms.",Spanish
This will be released on 2013.,",which will be released in 2013.(I've taken the liberty to continue the previous sentence.It's good to use linking words, because they make utterance more natural.)",Spanish
"I was thinking the man who I am interested, and planing to cut my hear and buy a new one piece dress.",I was thinking about him as I walked to the subway. I'm planning to cut my hair and to buy a new one piece dress.,Spanish
But friendship is like a tough tree passes all seasons and stay proof if there is someone water it.,But friendship is like the toughness of a tree; it passes through all seasons and stands its ground if it receives what is necessary for life. I changed a little bit at the end. Since most trees do not require anyone to provide water. But I think you mean that both friendship and trees need things to help them live and grow.,Spanish
"And I will do my best during this course and this is Consequent from personal experience, as I have work in this field I discover how big the size of information I have to understand deeply to work effectively, confidently, and over the good service for patients.","I will do my best during this course. Consequently, as I have worked in this field I have discovered how very much information is needed to understand and work effectively, confidently, and to serve the patients well. (It would sound better to not use the word ""consequently"" as it is implied)",Spanish
"Why i have to learn them?Why cant people choose that lesson they want?Such as i love Engish,then i could only learn this free.","Why do i have to learn them?Why can't people choose what lesson they want to learn? [/sline][/sline][/sline]I love English lessons, then I could learn this for free.[/sline]",Spanish
"The brutal hands (only with men) of the make-up artist, who blends his cosmetics, and spreads them impolitely on the faces with the entire palm of his hand, seemed to have really deleted (or erased?) his human features giving him others, whimsically.","The brutal hands (only with men - women can be described to have brutal hands, it just sounds more masculine) of the make-up artist, who blended his cosmetics (make-up makes it sound more fluent), and spread it ever so impolitely onto his face with his entire palm (you don't need to say 'of his hand'), and seemingly erased (got rid of) his human features giving him others, whimsically.",Spanish
In his family that homework was a reason for big laughs for a long time (I realize that this sounds VERY bad but I cannot do better ;_; ).,In his family that homework assignment was a cause for laughter for a long time.,Spanish
"A specialized agency has conducted (or conducted or simply found out?) a survey among children from Rome (the original is Roman children but it sounded a little bit strange to me) to know (understand?) whether they knew (I'd like to avoid the repetition, but I cannot find any suitable synonym!",A specialized agency has conducted a survey among children from Rome to determine whether they knew,Spanish
"She did not know when he began to look at her, but she knew that it was at least the third time that he looked at her, and although a part of her keenly wished [desired] that he raised his eyes from the newspaper, another part felt embarassed because of that wish [desire?].","She did not know when he had begun to look at her, but she did know that it was at least the third time that he had looked at her, and although a part of her keenly wished that he would raise his eyes from the newspaper, another part felt embarassed because of that desire. (""Desire"" (the verb) is much stronger than ""wish"" and doesn't work with ""that"" anyway. ""Wish"" (the noun) sounds more like something esoteric and unattainable, and brings to mind stories of genies and the like offering people ""three wishes"".)",Spanish
"In Italy you could use pommes allumettes [the original name of French fries] (I added the explanation in [ ] brakets, but if you can understand what pommes allumettes are I will delete it) or strips of toast.",Here the tortilla is rolled (to make a taco) (the ST put only the word Taco but I was not sure it could be clear to an average English reader...) and then cut.,Spanish
Her foot grown out her previous shoes.,Her feet have grown out of her shoes that she was wearing before the summer vacation started.,Spanish
Although I have been made Umeboshi every year since several years ago Miso made for the first time.,"Although I have been made Umeboshi every year since several years ago Miso made for the first time.--> I have been making Umeboshi every year since several years ago. However, this is my first time to make miso.",Spanish
Pink color in flower bud and how it grows to white can be seen most beautifully.,It is beautiful to see how the pink bud grows to white.,Spanish
"But, I sat still for hours on the left side, so only the left of my body got browned!","But, I sat still for hours on the left side, so only the left side of my body got suntanned! (""Browned"" works too, but it might be more natural to say you ""got suntanned"" or ""got sunburned"" depending on the degree. When I read ""browned"" I thought you meant from the water. When I read the Japanese, then I understood. But that's my fault, because obviously that kind of boat isn't going to splash up water.)",Spanish
So I have to study hard.,"Now I'm in an induction course, so I have to study hard. Or: Now I'm in an induction course. I have to study hard.You can't start a sentence with ""So, or, and, but..."" and be grammatically correct because ""so, or, and, but..."" are words used to put two sentences together.",Spanish
Forever 21 in Japan recently and I made that!,"Forever 21 in Japan recently and I made that! (I'm not sure how to correct this sentence. Do you mean ""I recently bought Forever 21 clothes in Japan.""?)",Spanish
I think it is very difficult for them to eat all menu.,I think it is very difficult to do that.(No repetition would be better),Spanish
"I can't use English well now,however,I want to learn to concect to people living in the world.","I can't use English well now,however,I want to learn to connect with people living in the world. (For the last part of your sentence, I think it would be better to say, ""I want to learn to connect with people who live all over the world"".)",Spanish
I opened this account to get myself more chances using English.,"I opened this account to give myself more chances to use English. (or you could say ""I opened this account to give myself more chances for using English."")",Spanish
Recent my interesting thing is how can I learn English.,"Recently, my hobby is trying to find the best way in teaching myself English.",Spanish
So I was funny.,"So I was funny. (So I was funny means ""I acted in a funny manner"". This is not what you are trying to say)I had a lot of fun. (or) We had a lot of fun looking around books and accessories in the store.",Spanish
"Only this night,the moon become a foil.","Only this night,the moon become a foil.(Above you said ""yesterday"",so don't you mean last night?In that case,it would be better to say, ""Except last night, the moon became a foil to the fireworks"".)",Spanish
Actually i don't have confidence about my grammar skill.,"Actually i don't have confidence about my grammar skill. [combined with next sentence, so you don't start a sentence with ""but""]",Spanish
"In fact,i was not very frustrated with the first lose,for i was lack of aboudant time to get well prapring.","In fact, i was not very frustrated with the first loss, for I was lacking in abundance of time to get well prepared. (This is the best way I know how to correct this, due to the way in which you wrote your sentence; there are many ways to correct english!)",Spanish
I used to smoke cigarettes for long time but decided to stop smoking with the opportunity when the resin tax of cigarettes launched last October.,I used to smoke cigarettes for a long time but decided to stop smoking when they raised the tax on cigarettes last October. ( I think you meant raised when you said 'resin'. 'Resin' is a sticky substance from plants and i dont think it makes any sense here.),Spanish
"I was usually smoking at break time during my working, during day-off or when to eat out after five.","I used to smoke during breaks, day-offs and dinner after five. (I think you can summarize the sentence as it will sound better. You need not elaborate what these 'breaks' are as we generally know breaks are usually breaks from work).",Spanish
"(By the way, what is the difference among ""lately"", ""recently"" and ""these days""?)","(By the way, what is the difference among ""lately"", ""recently"" and ""these days""?)( ""Lately"" could be used like ""Lately I've been exercising too much.""... ""Recently"" could be used like ""A new gym opened up near my house recently."".... ""These days"" could be used like ""People don't exercise enough these days"".... its hard to explain but... they have slightly different meanings... I can try explaining it more later I guess :/ )",Spanish
Today I was generous for some reason....,"Today I was generous for some reason.... (This sentence sounds a little strange, a better way would be to say ' I felt like treating myself today!' Generous is used when normally talking about others. For example.. 'I gave some money to charity today as I was feeling generous.'",Spanish
I think It's been a while not using PC for such a long time since I strated joining the company.,"I think it's been awhile since I haven't used a PC for a long period of time, the last time was when I joined the company.",Spanish
"Among the countless reasons or facts which can strengthen my viewpoint, I will list the most conspicuous ones as follows.",[/sline]There are many reasons supporting my argument.[/sline],Spanish
"This afternoon, I baked a chiffon cake because I had time.","I baked a chiffon cake because I had time in the afternoon. (""This afternoon"" is followed by action that has not happened , but you are planning to make it happens)",Spanish
work in US as internship/Mobilephone in Japan,"work in US as intern for Mobilephone in Japan Sorry, I don't following your meaning. Is Mobilephone the name of the company. You cannot work as a mobile phone.",Spanish
"Therefore, to win over other candidates, one must persuade voters to vote for him or her.","In order to win over all other candidates, one must therefore persuade voters to vote for him or her. I notice that many of your sentences follow a same pattern. However, ... Therefore, ... etc. It can make for more interesting reading to vary things a little. I have tryed to show that here by putting 'therefore' in the middle of the sentence.",Spanish
"It draws the fine line between morally good and bad things to do, and people who keep the standard would try to avoid violating such rules.","It (what does?) draws the fine line between morally good and bad things to do, and people who keep the standard would try to avoid violating such rules. Maybe try this: Standards draw the line between morally good and bad, and people who keep these standards would try to avoid violating such rules.",Spanish
I am planing to the areas where I will visit in Aomori.,I am planning my itinerary of all the places I would like to visit in Aomori.,Spanish
"This billdoard is not cutted corners but exquisite, because cutted the shape of robots out of the billboard itself.","This billboard is not cutted corners but exquisite, because it is in the shape of a robot. ""cutted corners"" doesn't really make sense- I think you mean this billboard is not like a normal billboard/ not shaped like a normal billboard",Spanish
"Really I can't stop correcting, because in reading sentences written by foreigners I can understand very well characteristics of Japanese language with its syntactic and semantic specificities.","Really I can't stop correcting entries, because as I'm reading the sentences written by foreigners I can understand the characteristics of the Japanese language with its syntactic and semantic specificities very well.(grammatical, but doesn't really make sense. How about:""I really can't stop correcting entries because I have a good understanding of the characteristics of the Japanese language with its syntactic and semantic specificities, so when I read sentences written by foreigners I feel the need to fix them."")",Spanish
I don't like TV English movies because you have to chose English version without Japanese subtitles or dubbed in Japanese.,I don't like TV English movies because you have to chose English version without Japanese subtitles or dubbed in Japanese. I don't like English TV movies because you have to choose one that hasn't been dubbed or one that has Japanese subtitles.,Spanish
I'm going to a rental video shop for the next few days.,"I still need to go to a rental video shop for the next few days. (This reads that you are will be in a video store for a few days, which isn't what you probably mean. If you mean you will be going to the video store everyday for the next few days then add ""..video shop everyday for the next few days."" If you mean you will go to the video store to get enough movies for the next few days then say, ""...video store to rent enough movies for the next few days."" Also, I would say 'video rental shop' rather than 'rental video shop', but maybe that is just me.",Spanish
Some of them are persons who fall in love with someone to be steady.,Some of them are people who have fallen in love with someone and want them to have a relationship.,Spanish
Tonight TV channels must be boring .,Everything on TV is going to be boring tonight. -- try this,Spanish
I recieved a TOEIC test's result last night.,"I received a TOEIC test's result last night. (your sentence is okay, but I think I would say it this way ""I received my TOEIC test results last night."")",Spanish
I'm so slow person and I want to try my entries within 3minutes.,I want to try my entries within 3 minutes.I like to take my time but I want to try to finish my entries within 3 minutes.,Spanish
He sometimes asked to travel foreign countries with me.(He paid my tickets),"He sometimes invites me to travel to foreign countries with him.(He paid my tickets) (when you use ""sometimes"", that means that action will be doing once in a while, therefore the words behind ""sometimes"" are not likely to use past tense.)",Spanish
I'm not sure about it.,"I'm not sure about it. (yes you are right, both Koren and Chinese do not have the habbit of hugging each other.)",Spanish
The person who react like stubborn old person prefer to be relied or leaned on them.,Aperson who reacts like astubborn old person prefers to be relied or leaned upon.People who react like stubborn old people prefer to be relied or leaned upon. *,Spanish
"In there, we can watch squirrels, rabbits and wild fowls.","There, we can watch squirrels, rabbits and wild fowl. ""Wild birds"" is a little more normal, unless you're going hunting. ""Waterfowl"" is another word you might want to use - it means ducks, geese, swans etc. - birds that are often in the water.",Spanish
"As I get older, I get harder to cry out unless making loose our emotions against my embarrassment, even when we watch a heart-striking movie.","As I get older, it gets harder to cry unless making loose our emotions against my embarrassment, even when we watch a heart-striking movie. This blue sections doesn't quite make sense. Perhaps you mean ""It gets harder to cry even while watching a touching movie, unless I forget my embarrassment."" ?",Spanish
"However, because it requires my manager's concurrence and so I asked his a prompt approval, but he just blamed me on the reason why he has to approve without a proper review time.","However, because it required my manager's concurrence, I asked forhis prompt approval, but he just blamed me for not giving him time to properly review it.on",Spanish
"Have you ever seen such cute ""sushi""s?","Have you ever seen such cutesushi?Just sushi is normally used not matter how many, if there is a lot then maybe ""lots of sushi"". We do not normally call food cute but may refer to it as pretty.",Spanish
I want to go abroad and study deeper.,"I want to go abroad and continue my studies, but my English is not very good yet.",Spanish
"The other foods dry fruit including raisin make me disappointed, but, according to my recent tendency, I can eat them with saying that it tastes good some day?","Other foods such as dried fruit(s), including raisins, don't really excite me, but considering my recent addiction, I can eat them saying that it will taste good one day! / I'm normally not a fan of dried fruits, such as raisins, but seeing that I've been eating so much lately, I might just find them delicious one day / might just love them one day!",Spanish
"Today, we went the bloom viewing.","Today, we went . could be: Blossom viewing, Flower viewing - you could use 'the' if you wrote ""...we went to the....""",Spanish
My caliber is desperately short to the goal.,"My caliber is desperately short to the goal. Better: ""I find the goal taxes my abilities."" My grandfather was a human canon ball in the circus. He used to be very high caliber but he lost weight.",Spanish
Sugar was symbol of treating guest in Kagoshima.,"In Kagoshima, sugar is a symbol of treating guest (with respect?) I'm not too sure what you were trying to say here. Sugar is used for guests even though it is expensive, so it shows respect toward the guests?",Spanish
I had grown up in Kagoshima which is second most southern part of Japan.,"I grew up in Kagoshima, which is the second most southern part of Japan, so it is a rare case for me to see snow piling up.",Spanish
"I heard to scare western people, more bloodiness is needed.","I heard that to scare western people, they have to see more blood in the scene.",Spanish
"Almost no matter when I think it should be there, it goes somewhere.","When I think it should be there, it's somewhere else. This sentence is confusing. Using ""it goes somewhere"" implies that an object grew legs and walked away, though that would be fantastic to see!",Spanish
"Of course, no one bring it.","Of course, no one took it. I hope I'm assuming the correct word to put here, but this sounds better anyways at least to go along with your story!",Spanish
"When I waited the promised time in my laboratory room, I found another waited person.","When I went to wait for our meeting in my laboratory room, I found another person waiting. (If the person was already there when you went into the lab then you would not use ""waiting"" because that means you were already in the room waiting, you ""went to wait"" in the laboratory)",Spanish
I had received while fighting sleepiness and subsequent lectures.,"Then, I sat through lectures while trying not to fall asleep. (Or, you could say ""while fighting off the urge to sleep."" This sounds more natural than the way it was written before, I think ^^).",Spanish
"As far as you don't have jobs as many as a mountain, it's not fun at all if you idle.","As long as you don't have amountain load of work, it's not fun at all if you idle.(Maybe the most natural way to put it.)or...As long as you don't have work as great as a mountain, it's not fun at all if you idle around.",Spanish
"On buying new tools, you find ones you lost.",I ain't buying you new tools. Find the ones you lost.(Not standard English.)I'm not buying new tools for you. Find the ones you've lost.(Grammatically correct.),Spanish
Those who are good at speaches try to be accepted their opinion after they respect opinions of others and accept its justice.,Those who are good at giving speeches are those who try to get their opinions accepted after they respect the opinions of others and accept their justice.,Spanish
"Whenever they can see their favorite books, and they also can turn over pages by themselves.","Given a book they enjoy, they are allowed to read it at their own pace.",Spanish
I prefer mario to ruiiji.,"I prefer Mario to Luigi. I have no idea what this has to do with global temperatures, but this is the was to spell Mario's brother's name.",Spanish
"But,one of them,I feel cool!","But, one of them in particular is really cool. (It means there are many games from this company...but this one especially seems cool....Also, you should never say ""I feel cool!""....that phrase is only used for temperature sensations).",Spanish
"This film's story is not so newness, but action part's drawing pictures is highest level in recently anime even if it is an anime feature film.","This film's story is not so fresh, but the action scenes are at the highest level in recent anime even though it is an anime feature film. ""newness"" is a noun, so you can't say ""story is not newness"". ""action part's drawing pictures"" is very confusing, but I think this is what you meant. ""Recently"" is an adverb, but what you want to use here is an adjective. Finally, ""though"" sounds better than ""if"" here, because it's an established fact.",Spanish
"In the first place, some words of grammar are difficult for me.","First of all, I found some grammar words very difficult to understand. (ATTENTION when you use you need to add one more reason afterwards...it's not the case here!)",Spanish
I think that I want to enjoy this year^^,"I really want to enjoy this year^^ [Your sentence's grammatically correct, but sounds a bit unnatural. The reason is that ""I think"" indicates a bit of uncertainty, i.e. ""I think so... but it may not necessarily be true"". e.g. ""I think its's going to rain tomorrow"" indicates a chance that it may not rain... but of course you want to enjoy this year! So you don't want to begin your sentence with ""I think..."".]",Spanish
They will be well-prepared for their busy routine live by drinking a cup of coffee at coffee shops.,"They will be well-prepared for their busy routine, by drinking a cup of coffee at a coffee shop. ""Life"" isn't really necessary here, either. ""Routine"" shows what you mean well enough.",Spanish
"So,I have five days for rest.","Because I do not have any classes this Thursday and next Monday, I have five days rest.If you want to start out a sentence with ""Because..."", you have to have another clause. Without it, the sentence is incomplete. :)",Spanish
It is decided that person should show his ID card when he uses computer in Tokyo.,An ID card is required to use the computers at the internet cafe in Tokyo.,Spanish
It was a replete day.,"It was a satisfying day.(""replete"" isn't a word used often.. I had to look this up in a dictionary!!)",Spanish
"Well, I think this event recalled me a memory which was about an article I wrote in the past on lang-8 which was talked about what different thinking from male and female.","Well, I think this event made me remember an article I wrote in the past on lang-8 which talked about how men and women think differently.",Spanish
I forget a lot of commercial English such as the usage of letter or the abbreviations.,"I forget a lot of business English such as letter writing and abbreviations. [not sure what you mean here by ""usage of letter"". I have guessed you mean how to write a letter.]",Spanish
"That's why I stopped playing handball,of courseo our high school has handball club,but handball club has not enough to member to play game.","Of course our high school has handball club, but the handball club does not have enough to membesr to play the game. That's why I stopped playing handball.",Spanish
"Because the progress of work is irregular, I fuss about every jobs.","Because the progress of work is irregular, I fuss about every job. because you use the word every you do not need to write job as plural with an S.",Spanish
Let's do our best as people learning languages!!,Let's do our best as people learning languages!!(Let's be the strongest at learning languages!! OR Let's do our best to learn languages!!),Spanish
I met my teacher when I was a student of an university by chance yesterday.,"I met my teacher when I was a student of an university by chance yesterday. (This sentence is ok, but may sound a bit off to native ears. Try this ""I ran into my teacher yesterday of an university I use to attend."")",Spanish
"But , he intimated that included more deeply meaning...","But , he insisted that it includes a deeply meaning. (I think, insisted may be the word you are looking for, because the teacher says it directly, right? If so I don't think intimated works in this sentence. Intimated means to say or be understand without it being directly stated.)",Spanish
Is is expensive software but it will affect your coding speed.,"It is expensive software but it will improve your coding speed. (""Affect"" is correct, but ""improve"" has a better meaning for this sentence, I think.)",Spanish
"The squid said spain wins, but I do not believe in something like this.","The squid said Spain will win, but I do not believe in things like this.It's so funny, if I hadn't seen the news about that squid, this would seem like the most random and hilarious sentence! lol :D Anyway, you could say something like: The oracle octopus predicted that Spain will win, but I don't believe in fortune-telling sea creatures.",Spanish
"but, i want to run around.","but, i want to run around. Maybe something like:But, I would like to run around and have fun like in the movie.",Spanish
My father is stubborn and is very fearful when angry.,"My father is stubborn and is very scary when angry. Scary would sound a bit better, I think? ""Fearful"" is often used to described being scared of something, like"" ""I'm very fearful(you can use the word as well) about failing my test""",Spanish
"This is the worst effect flu has, isn't it?","This is the worst effect flu has, isn't it? (sounds weird, try this: Is this the flu's worst effects?)",Spanish
"I had 2 appointments with customers, then I had a presentation tonight.","I had 2 appointments with customers, and then I had a presentation in the evening. (Comment: ""tonight"" implies it hasn't happened yet.)",Spanish
"As you may know, they means ""Though"" or ""But"" or something.","As you may know, they mean something like ""though"" or ""but"". <~ Or, ""They have similar meanings to 'though' and but.'""",Spanish
The rhythm becomes also good when attach it.,"The rhythm also becomes good when attach it. ***This is a common Japanese mistake, omitting the subject. It is usual in Japanese but not in English. I believe Japanese people notice too that when foreigners speak Japanese, we usually repeat the subject even though it is unnecessary :)",Spanish
"However I would like to make my English skill improve, so now I'm writing what I think of as it is anyway.","However, I would like to improve my English skills, so now I'm writing what I think of as it is anyway. (not sure what you're trying to say in this last part???)",Spanish
(I can't understand what the sentence means.),"(I can't understand what the sentence means.) Ahh! ""Leave it to Beaver"" was a kind of extreme depiction of purity. The show never had anything controversial or interesting, all of the people played perfect gender roles, and everyone was white (no black people, asians, latinos, etc). It often portrayed what white people in the 1950's saw as ""ideal"". So a ""leave it to beaver"" contest would be to see who can have the most perfect, traditional life free of any controversy or troubles.",Spanish
"Who are Tom, Dick, or Harry?!","Who are Tom, Dick, or Harry?! ""any Tom, Dick or Harry"", = anyone ""every Tom, Dick and Harry"", = everyone they're just set phrases, chosen because those are (or at least, were once) common names. e.g. ""his father could be any tom, dick or harry"" = ""his father could be anyone"" but.. don't use this phrase :p .. it's the kind of thing old people say.. people would think you were strange if you used it.. but it's good to be aware of, in case you hear it around",Spanish
"I live in Tokyo, near the Tokyo-bay.","I live in Tokyo, near Tokyo ay. When you're talking about a specific natural landmark, you don't need to use the.",Spanish
"But they didn't know about that, they told me, get off the train.","But they didn't know about that, they told me, get off the train. Korean's don't need a visa to travel in Ukraine for short periods, but the police didn't know that, and they ordered me to get off of the train.",Spanish
